KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,387,USD,104.084944,6.35,106.5655,4.0
US900123CF53,22.03.2024,477,USD,99.741083,6.85,102.296972,4.83
US900123CV04,10.08.2024,618,USD,100.758917,7.11,103.332472,5.52
US900123CW86,14.11.2024,714,USD,97.217444,7.3,99.834667,5.87
US900123AW05,05.02.2025,797,USD,102.247389,7.43,104.962333,6.12
US900123CX69,13.03.2025,833,USD,93.778833,7.72,96.471056,6.4
US900123CZ18,14.10.2025,1048,USD,96.243292,8.2,98.957125,7.14
US900123DB31,26.01.2026,1152,USD,92.102306,8.25,94.787083,7.25
US900123CJ75,14.04.2026,1230,USD,88.859861,8.3,91.570083,7.33
US900123CK49,09.10.2026,1408,USD,89.623167,8.29,92.319333,7.44
US900123CL22,25.03.2027,1575,USD,92.536,8.4,95.267667,7.63
USM88269US88,24.09.2027,1758,USD,102.210556,8.44,104.841111,7.8
US900123DF45,15.01.2028,1871,USD,104.869889,8.77,107.497611,8.17
US900123CP36,17.02.2028,1904,USD,87.720556,8.44,90.4305,7.76
US900123CQ19,24.10.2028,2154,USD,89.485514,8.57,92.208569,7.96
US900123CT57,26.04.2029,2338,USD,95.334319,8.74,98.021042,8.19
US900123AL40,15.01.2030,2602,USD,121.634111,8.6,125.141056,8.03
US900123CY43,13.03.2030,2659,USD,81.8265,8.91,84.484833,8.36
US900123DA57,15.01.2031,2967,USD,84.840778,9.02,87.526889,8.51
US900123DD96,20.09.2033,3946,USD,84.429944,8.97,87.152167,8.54
US900123AT75,14.02.2034,4093,USD,101.835778,8.07,105.099667,7.64
US900123AY60,17.03.2036,4855,USD,84.981194,9.02,87.894583,8.61
US900123BB58,05.03.2038,5573,USD,91.071944,8.51,94.1825,8.13
US900123BG46,30.05.2040,6390,USD,79.39675,9.13,82.41675,8.74
US900123BJ84,14.01.2041,6619,USD,75.118333,9.08,78.018,8.69
US900123CB40,16.04.2043,7441,USD,65.702375,8.51,68.396542,8.15
US900123CG37,17.02.2045,8114,USD,78.478889,9.1,81.3255,8.75
US900123CM05,11.05.2047,8927,USD,68.942444,8.93,71.626333,8.58
XS1843443356,31.03.2025,851,EUR,101.730452,5.25,104.474137,4.01
XS1629918415,14.06.2025,926,EUR,96.887699,5.24,99.569315,4.08
XS1909184753,16.02.2026,1173,EUR,102.303014,5.82,105.063,4.88
XS2361850527,08.07.2027,1680,EUR,94.43,6.25,97.192945,5.53
