Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1510,USD,108.913194,5.53,110.653472,5.08
US900123CF53,22.03.2024,1600,USD,100.945833,5.68,102.552778,5.27
US900123CV04,10.08.2024,1741,USD,104.660833,5.70,106.271111,5.33
US900123AW05,05.02.2025,1920,USD,108.848264,5.80,110.589236,5.44
US900123CJ75,14.04.2026,2353,USD,91.011111,6.00,92.734722,5.66
US900123CK49,09.10.2026,2531,USD,94.113542,5.98,95.840625,5.67
US900123CL22,25.03.2027,2698,USD,99.300000,6.23,101.033333,5.94
US900123CP36,17.02.2028,3027,USD,93.246181,6.36,95.224653,6.04
US900123CQ19,24.10.2028,3277,USD,97.945139,6.46,99.679167,6.20
US900123CT57,26.04.2029,3461,USD,107.344444,6.59,109.286806,6.34
US900123AL40,15.01.2030,3725,USD,141.020486,6.74,142.986458,6.53
US900123AT75,14.02.2034,5216,USD,111.202778,6.95,113.397222,6.72
US900123AY60,17.03.2036,5978,USD,98.822569,7.09,100.760764,6.89
US900123BB58,05.03.2038,6696,USD,102.863194,7.08,105.053472,6.88
US900123BG46,30.05.2040,7513,USD,99.437500,7.07,101.625000,6.87
US900123BJ84,14.01.2041,7742,USD,91.258333,6.96,93.191667,6.78
US900123CB40,16.04.2043,8564,USD,79.168750,6.66,81.095833,6.48
US900123CG37,17.02.2045,9237,USD,95.092014,7.17,97.028819,7.00
US900123CM05,11.05.2047,10050,USD,88.063194,6.96,89.995139,6.78
XS1843443356,31.03.2025,1974,EUR,106.504781,3.84,108.030055,3.54
XS1629918415,14.06.2025,2049,EUR,98.519809,3.80,100.037568,3.50
XS1909184753,16.02.2026,2296,EUR,108.918356,4.24,110.796849,3.91
