KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,1186,USD,103.3395,6.71,106.154778,5.77
US900123CF53,22.03.2024,1276,USD,97.175972,6.67,99.212917,6.02
US900123CV04,10.08.2024,1417,USD,98.683472,6.97,101.40375,6.17
US900123CW86,14.11.2024,1513,USD,97.174667,6.96,99.900778,6.19
US900123AW05,05.02.2025,1596,USD,102.329333,7.01,105.085306,6.29
US900123CX69,13.03.2025,1632,USD,90.377056,6.81,93.175667,6.05
US900123CJ75,14.04.2026,2029,USD,90.045083,6.84,92.893694,6.19
US900123CK49,09.10.2026,2207,USD,91.790833,7.02,94.422917,6.46
US900123CL22,25.03.2027,2374,USD,96.831667,7.2,99.64,6.64
US900123CP36,17.02.2028,2703,USD,89.2565,7.11,92.054972,6.59
US900123CQ19,24.10.2028,2953,USD,95.596069,7.27,98.395097,6.8
US900123CT57,26.04.2029,3137,USD,103.757542,7.52,106.704903,7.07
US900123AL40,15.01.2030,3401,USD,130.776056,7.55,134.187028,7.13
US900123CY43,13.03.2030,3458,USD,86.606833,7.25,89.671,6.77
US900123AT75,14.02.2034,4892,USD,102.726667,7.77,105.861111,7.41
US900123AY60,17.03.2036,5654,USD,91.094583,7.89,94.267778,7.52
US900123BB58,05.03.2038,6372,USD,94.0485,7.92,97.203778,7.58
US900123BG46,30.05.2040,7189,USD,90.05175,7.97,93.35425,7.62
US900123BJ84,14.01.2041,7418,USD,81.631,7.95,85.064333,7.56
US900123CB40,16.04.2043,8240,USD,73.737042,7.5,77.119125,7.12
US900123CG37,17.02.2045,8913,USD,85.2195,8.08,88.591306,7.74
US900123CM05,11.05.2047,9726,USD,78.101333,7.93,81.453278,7.57
XS1843443356,31.03.2025,1650,EUR,97.912137,5.73,101.127479,4.9
XS1629918415,14.06.2025,1725,EUR,90.535315,5.82,93.798123,4.98
XS1909184753,16.02.2026,1972,EUR,99.607683,5.97,103.054098,5.21
