Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CF53,22.03.2024,84,USD,100.721306,9.27,102.666194,0.93
US900123CV04,10.08.2024,225,USD,102.175806,6.80,104.080361,3.70
US900123CW86,14.11.2024,321,USD,99.782000,6.69,101.882222,4.26
US900123AW05,05.02.2025,404,USD,103.929000,6.43,105.964944,4.58
US900123CX69,13.03.2025,440,USD,98.540389,6.62,100.650611,4.81
US900123CZ18,14.10.2025,655,USD,100.887125,6.63,103.122958,5.34
US900123DB31,26.01.2026,759,USD,98.401750,6.64,100.328528,5.65
US900123CJ75,14.04.2026,837,USD,96.009417,6.57,98.051639,5.61
US900123CK49,09.10.2026,1015,USD,96.800333,6.58,98.970500,5.73
US900123CL22,25.03.2027,1182,USD,99.618667,6.67,101.788333,5.94
USM88269US88,24.09.2027,1365,USD,108.233444,6.76,110.380000,6.15
US900123DF45,15.01.2028,1478,USD,114.779611,6.92,116.929333,6.36
US900123CP36,17.02.2028,1511,USD,96.529167,6.62,98.624111,6.04
US900123CQ19,24.10.2028,1761,USD,98.934903,6.66,100.900958,6.19
US900123DH01,14.03.2029,1902,USD,112.714375,7.05,114.830542,6.61
US900123CT57,26.04.2029,1945,USD,104.213375,6.97,106.457097,6.49
US900123AL40,15.01.2030,2209,USD,130.175722,6.81,132.676667,6.38
US900123CY43,13.03.2030,2266,USD,92.504833,7.07,94.907167,6.58
US900123DJ66,13.07.2030,2388,USD,113.979639,7.22,116.097028,6.85
US900123DA57,15.01.2031,2574,USD,96.139556,7.15,98.524667,6.72
US900123DC14,26.06.2031,2736,USD,92.660958,7.17,95.012236,6.75
US900123DG28,19.01.2033,3309,USD,116.469667,7.48,118.574833,7.20
US900123DD96,20.09.2033,3553,USD,96.832500,7.22,98.978722,6.91
US900123AT75,14.02.2034,3700,USD,108.258000,7.26,110.601889,6.95
US900123AY60,17.03.2036,4462,USD,96.968917,7.50,99.165306,7.23
US900123BB58,05.03.2038,5180,USD,99.495833,7.57,101.846389,7.31
US900123BG46,30.05.2040,5997,USD,91.413750,7.74,93.959750,7.46
US900123BJ84,14.01.2041,6226,USD,86.992000,7.67,89.403667,7.40
US900123CB40,16.04.2043,7048,USD,73.382542,7.63,75.599708,7.37
US900123CG37,17.02.2045,7721,USD,89.978167,7.84,92.230778,7.61
US900123CM05,11.05.2047,8534,USD,78.668667,7.82,80.902556,7.58
XS1843443356,31.03.2025,458,EUR,103.276795,4.75,104.977978,3.39
XS1629918415,14.06.2025,533,EUR,100.077197,4.45,102.002596,3.10
XS1909184753,16.02.2026,780,EUR,105.342918,4.77,107.322151,3.82
XS2361850527,08.07.2027,1287,EUR,100.535918,4.85,102.468686,4.26
