Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CF53,22.03.2024,70,USD,100.979944,9.65,102.766806,0.58
US900123CV04,10.08.2024,211,USD,102.226111,7.15,104.064306,4.00
US900123CW86,14.11.2024,307,USD,99.905222,6.83,101.838000,4.52
US900123AW05,05.02.2025,390,USD,103.810319,6.78,105.804750,4.91
US900123CX69,13.03.2025,426,USD,98.415861,6.95,100.434889,5.17
US900123CZ18,14.10.2025,641,USD,100.712333,6.89,102.777875,5.68
US900123DB31,26.01.2026,745,USD,98.116278,6.93,100.170250,5.86
US900123CJ75,14.04.2026,823,USD,95.561889,6.91,97.617917,5.93
US900123CK49,09.10.2026,1001,USD,96.287375,6.89,98.417083,6.04
US900123CL22,25.03.2027,1168,USD,98.629333,7.11,100.775667,6.38
USM88269US88,24.09.2027,1351,USD,107.190000,7.15,109.377444,6.53
US900123DF45,15.01.2028,1464,USD,113.579208,7.32,110.750861,6.77
US900123CP36,17.02.2028,1497,USD,95.060236,7.12,97.170417,6.53
US900123CQ19,24.10.2028,1747,USD,97.222083,7.15,99.322153,6.64
US900123DH01,14.03.2029,1888,USD,110.951917,7.50,113.064125,7.06
US900123CT57,26.04.2029,1931,USD,102.407722,7.44,104.525625,6.98
US900123AL40,15.01.2030,2195,USD,128.121542,7.24,124.810972,6.78
US900123CY43,13.03.2030,2252,USD,90.500417,7.56,92.708333,7.10
US900123DJ66,13.07.2030,2374,USD,111.722153,7.70,109.284389,7.32
US900123DA57,15.01.2031,2560,USD,94.025417,7.61,93.211056,7.21
US900123DC14,26.06.2031,2722,USD,90.450111,7.62,92.603708,7.24
US900123DG28,19.01.2033,3295,USD,113.683208,7.93,115.885417,7.63
US900123DD96,20.09.2033,3539,USD,93.768222,7.72,96.016500,7.39
US900123AT75,14.02.2034,3686,USD,105.076889,7.74,107.425000,7.42
US900123AY60,17.03.2036,4448,USD,93.804181,7.96,96.109667,7.66
US900123BB58,05.03.2038,5166,USD,96.442639,7.98,98.921333,7.69
US900123BG46,30.05.2040,5983,USD,88.253500,8.15,90.750250,7.86
US900123BJ84,14.01.2041,6212,USD,83.214667,8.17,82.585000,7.88
US900123CB40,16.04.2043,7034,USD,69.415583,8.17,71.551292,7.90
US900123CG37,17.02.2045,7707,USD,86.077403,8.30,88.286417,8.06
US900123CM05,11.05.2047,8520,USD,74.749306,8.31,76.894167,8.06
XS1843443356,31.03.2025,444,EUR,103.246708,4.94,105.110254,3.38
XS1629918415,14.06.2025,519,EUR,99.797514,4.79,101.726033,3.38
XS1909184753,16.02.2026,766,EUR,105.065370,5.01,107.099356,4.00
XS2361850527,08.07.2027,1273,EUR,99.986268,5.09,102.051082,4.44
