Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,584,USD,101.345139,8.32,103.252833,7.09
US900123CF53,22.03.2024,674,USD,95.638444,8.89,97.585306,7.76
US900123CV04,10.08.2024,815,USD,96.392611,9.04,98.337806,8.09
US900123CW86,14.11.2024,911,USD,92.360222,9.13,94.31,8.25
US900123AW05,05.02.2025,994,USD,97.874069,9.16,99.7815,8.39
US900123CX69,13.03.2025,1030,USD,88.998361,9.07,90.950389,8.26
US900123CZ18,14.10.2025,1245,USD,92.225083,9.3,94.128625,8.64
US900123DB31,26.01.2026,1349,USD,87.490778,9.31,89.41975,8.67
US900123CJ75,14.04.2026,1427,USD,84.424389,9.21,86.521417,8.53
US900123CK49,09.10.2026,1605,USD,84.704125,9.35,86.774833,8.74
US900123CL22,25.03.2027,1772,USD,87.742333,9.43,89.818667,8.88
USM88269US88,24.09.2027,1955,USD,97.966,9.4,100.010444,8.93
US900123CP36,17.02.2028,2101,USD,82.638486,9.4,84.667667,8.9
US900123CQ19,24.10.2028,2351,USD,84.728333,9.43,86.758403,8.99
US900123CT57,26.04.2029,2535,USD,90.818972,9.56,92.874875,9.15
US900123AL40,15.01.2030,2799,USD,116.653292,9.52,119.528222,9.05
US900123CY43,13.03.2030,2856,USD,78.074917,9.45,80.194833,9.02
US900123DA57,15.01.2031,3164,USD,80.858917,9.6,82.944556,9.21
US900123DD96,20.09.2033,4143,USD,79.826222,9.61,81.8865,9.28
US900123AT75,14.02.2034,4290,USD,94.282889,9.09,96.814,8.74
US900123AY60,17.03.2036,5052,USD,81.031931,9.52,83.449417,9.17
US900123BB58,05.03.2038,5770,USD,84.092139,9.38,86.767833,9.02
US900123BG46,30.05.2040,6587,USD,79.913,9.46,82.34675,9.14
US900123BJ84,14.01.2041,6816,USD,71.858667,9.48,74.255,9.14
US900123CB40,16.04.2043,7638,USD,63.332333,8.78,65.460042,8.48
US900123CG37,17.02.2045,8311,USD,75.396653,9.45,77.706667,9.16
US900123CM05,11.05.2047,9124,USD,67.108806,9.12,69.256667,8.84
XS1843443356,31.03.2025,1048,EUR,96.393219,6.27,98.486575,5.47
XS1629918415,14.06.2025,1123,EUR,94.765589,6.28,97.10011,5.41
XS1909184753,16.02.2026,1370,EUR,95.995438,6.84,98.339671,6.12
XS2361850527,08.07.2027,1877,EUR,91.510699,7.32,93.87863,6.73
