Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,59,USD,101.739944,11.50,103.587222,0.23
US900123CF53,22.03.2024,149,USD,99.212083,9.04,101.217028,4.07
US900123CV04,10.08.2024,290,USD,99.978917,8.12,102.034194,5.45
US900123CW86,14.11.2024,386,USD,100.064444,8.06,102.105556,6.03
US900123AW05,05.02.2025,469,USD,100.939889,7.95,102.990861,6.28
US900123CX69,13.03.2025,505,USD,95.156833,8.41,97.228444,6.79
US900123CZ18,14.10.2025,720,USD,96.510792,8.44,98.539208,7.31
US900123DB31,26.01.2026,824,USD,93.615306,8.50,95.694694,7.45
US900123CJ75,14.04.2026,902,USD,90.722861,8.56,92.811472,7.57
US900123CK49,09.10.2026,1080,USD,90.891667,8.51,92.983750,7.67
US900123CL22,25.03.2027,1247,USD,92.918000,8.61,95.051333,7.86
USM88269US88,24.09.2027,1430,USD,100.453556,8.68,102.651333,8.03
US900123DF45,15.01.2028,1543,USD,106.398056,8.81,108.470917,8.25
US900123CP36,17.02.2028,1576,USD,88.499056,8.65,90.612528,8.02
US900123CQ19,24.10.2028,1826,USD,89.491014,8.77,91.615042,8.22
US900123DH01,14.03.2029,1967,USD,101.906708,9.17,104.005792,8.69
US900123CT57,26.04.2029,2010,USD,97.879319,9.01,96.274181,8.49
US900123AL40,15.01.2030,2274,USD,116.928611,8.96,119.727583,8.43
US900123CY43,13.03.2030,2331,USD,82.171500,9.12,84.307667,8.63
US900123DJ66,13.07.2030,2453,USD,101.549417,9.33,103.660111,8.91
US900123DA57,15.01.2031,2639,USD,84.745778,9.20,86.943833,8.74
US900123DC14,26.06.2031,2801,USD,83.966014,9.19,86.168653,8.75
US900123DG28,19.01.2033,3374,USD,101.645000,9.51,103.780083,9.17
US900123DD96,20.09.2033,3618,USD,83.511944,9.17,85.785056,8.78
US900123AT75,14.02.2034,3765,USD,93.972778,9.15,96.550222,8.75
US900123AY60,17.03.2036,4527,USD,82.264694,9.43,84.769889,9.05
US900123BB58,05.03.2038,5245,USD,84.569944,9.35,87.162222,8.99
US900123BG46,30.05.2040,6062,USD,79.498750,9.57,82.081250,9.20
US900123BJ84,14.01.2041,6291,USD,72.062333,9.53,74.415667,9.18
US900123CB40,16.04.2043,7113,USD,60.301875,9.35,62.536958,9.01
US900123CG37,17.02.2045,7786,USD,74.041389,9.66,76.378194,9.34
US900123CM05,11.05.2047,8599,USD,66.918444,9.60,69.140389,9.27
XS1843443356,31.03.2025,523,EUR,100.923415,5.88,103.008689,4.35
XS1629918415,14.06.2025,598,EUR,97.267011,5.81,99.367770,4.43
XS1909184753,16.02.2026,845,EUR,101.213890,6.31,103.329384,5.32
XS2361850527,08.07.2027,1352,EUR,94.172937,6.60,96.374844,5.90
