Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3154,USD,108.092361,4.89,111.640278,4.41
US900123AW05,05.02.2025,3474,USD,121.146528,5.04,121.020486,4.62
US900123CJ75,14.04.2026,3907,USD,94.536806,5.07,98.072222,4.64
US900123AL40,15.01.2030,5279,USD,166.34375,5.3,170.442708,5.02
US900123AT75,14.02.2034,6770,USD,130.255556,5.67,134.072222,5.4
US900123AY60,17.03.2036,7532,USD,116.097222,5.75,119.904514,5.47
US900123BB58,05.03.2038,8250,USD,121.730556,5.76,125.540972,5.5
US900123BG46,30.05.2040,9067,USD,113.68125,5.79,117.4875,5.54
US900123BJ84,14.01.2041,9296,USD,103.316667,5.77,107.116667,5.5
US900123CB40,16.04.2043,10118,USD,89.948958,5.71,93.739583,5.42
US900123CG37,17.02.2045,10791,USD,115.554861,5.74,119.360069,5.51
