Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,74,USD,101.308000,9.21,102.792278,1.91
US900123CW86,14.11.2024,170,USD,99.383778,7.45,100.926889,4.07
US900123AW05,05.02.2025,253,USD,102.455931,7.14,104.102903,4.72
US900123CX69,13.03.2025,289,USD,98.697417,7.13,100.376028,4.94
US900123CZ18,14.10.2025,504,USD,100.278167,6.75,102.013583,5.45
US900123DB31,26.01.2026,608,USD,98.507722,6.75,100.256111,5.63
US900123CJ75,14.04.2026,686,USD,96.201444,6.73,97.979056,5.71
US900123CK49,09.10.2026,864,USD,96.788542,6.67,98.581625,5.84
US900123CL22,25.03.2027,1031,USD,99.115000,6.76,100.920333,6.06
USM88269US88,24.09.2027,1214,USD,106.689889,6.83,108.463667,6.26
US900123DF45,15.01.2028,1327,USD,112.850264,6.96,114.669125,6.43
US900123CP36,17.02.2028,1360,USD,95.590847,6.93,97.387319,6.37
US900123CQ19,24.10.2028,1610,USD,97.357472,6.98,99.177500,6.50
US900123DH01,14.03.2029,1751,USD,110.179083,7.30,112.003167,6.88
US900123CT57,26.04.2029,1794,USD,102.225778,7.24,104.062139,6.81
US900123AL40,15.01.2030,2058,USD,128.399153,6.68,130.807125,6.24
US900123CY43,13.03.2030,2115,USD,91.394750,7.33,93.307917,6.91
US900123DJ66,13.07.2030,2237,USD,111.484875,7.46,113.375569,7.10
US900123DA57,15.01.2031,2423,USD,94.207194,7.50,96.088250,7.13
US900123DC14,26.06.2031,2585,USD,93.746556,7.49,95.606194,7.13
US900123DG28,19.01.2033,3158,USD,114.373375,7.61,116.261458,7.34
US900123DD96,20.09.2033,3402,USD,94.286778,7.55,96.226889,7.25
US900123AT75,14.02.2034,3549,USD,106.174111,7.43,108.300556,7.14
US900123DK30,15.05.2034,3639,USD,100.003347,7.66,101.710708,7.42
US900123AY60,17.03.2036,4311,USD,94.849903,7.72,96.873097,7.46
US900123BB58,05.03.2038,5029,USD,97.936528,7.69,100.150806,7.43
US900123BG46,30.05.2040,5846,USD,92.664500,7.94,0.000000,0.00
US900123BJ84,14.01.2041,6075,USD,84.053333,7.99,86.131667,7.74
US900123CB40,16.04.2043,6897,USD,70.243750,8.02,72.164833,7.77
US900123CG37,17.02.2045,7570,USD,87.078681,8.11,89.011486,7.90
US900123CM05,11.05.2047,8383,USD,75.963528,8.10,77.887472,7.88
XS1843443356,31.03.2025,307,EUR,100.624932,4.73,102.463274,2.52
XS1629918415,14.06.2025,382,EUR,101.603044,4.75,103.497803,2.87
XS1909184753,16.02.2026,629,EUR,102.214180,4.71,104.215596,3.52
XS2361850527,08.07.2027,1136,EUR,103.020904,4.68,105.028811,3.98
XS2790222116,21.05.2030,2184,EUR,101.075521,5.87,102.837712,5.52
