Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,430,USD,101.691111,7.82,104.092389,5.71
US900123CF53,22.03.2024,520,USD,96.689250,8.59,99.112194,6.76
US900123CV04,10.08.2024,661,USD,96.790083,9.05,99.239361,7.56
US900123CW86,14.11.2024,757,USD,95.578111,9.30,98.006222,7.97
US900123AW05,05.02.2025,840,USD,96.967972,9.62,99.448944,8.40
US900123CX69,13.03.2025,876,USD,88.212000,10.10,90.680611,8.86
US900123CZ18,14.10.2025,1091,USD,90.215542,10.30,92.698958,9.28
US900123DB31,26.01.2026,1195,USD,85.567139,10.48,88.057528,9.49
US900123CJ75,14.04.2026,1273,USD,82.114028,10.53,84.595639,9.59
US900123CK49,09.10.2026,1451,USD,82.131417,10.54,84.562500,9.71
US900123CL22,25.03.2027,1618,USD,84.360000,10.63,86.829333,9.86
USM88269US88,24.09.2027,1801,USD,93.923222,10.36,96.414000,9.70
US900123CP36,17.02.2028,1947,USD,78.176639,10.84,80.674111,10.13
US900123CQ19,24.10.2028,2197,USD,82.479431,10.85,85.001458,10.21
US900123CT57,26.04.2029,2381,USD,88.540236,10.93,91.073597,10.34
US900123AL40,15.01.2030,2645,USD,108.654694,10.74,111.655667,10.18
US900123CY43,13.03.2030,2702,USD,71.760000,11.04,74.314167,10.43
US900123DA57,15.01.2031,3010,USD,74.561611,11.01,77.108667,10.45
US900123DC14,26.06.2031,3172,USD,0.000000,0.00,0.000000,0.00
US900123DD96,20.09.2033,3989,USD,72.489611,10.96,75.040722,10.48
US900123AT75,14.02.2034,4136,USD,84.930444,10.53,87.955889,10.02
US900123AY60,17.03.2036,4898,USD,72.132111,10.98,74.929306,10.49
US900123BB58,05.03.2038,5616,USD,75.637111,10.61,78.657389,10.14
US900123BG46,30.05.2040,6433,USD,71.708250,10.68,74.463750,10.23
US900123BJ84,14.01.2041,6662,USD,62.664333,10.98,65.428667,10.49
US900123CB40,16.04.2043,7484,USD,54.837625,10.16,57.384708,9.71
US900123CG37,17.02.2045,8157,USD,65.683972,10.88,68.347778,10.45
US900123CM05,11.05.2047,8970,USD,60.638611,10.55,63.292556,10.10
XS1843443356,31.03.2025,894,EUR,96.601589,7.36,99.117932,6.18
XS1629918415,14.06.2025,969,EUR,91.778822,7.24,94.331630,6.11
XS1909184753,16.02.2026,1216,EUR,95.732411,7.93,98.285904,7.01
XS2361850527,08.07.2027,1723,EUR,85.515589,8.55,88.129562,7.80
