Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CF53,22.03.2024,65,USD,101.064806,9.92,102.731750,0.80
US900123CV04,10.08.2024,206,USD,102.304306,7.19,104.064583,4.04
US900123CW86,14.11.2024,302,USD,99.908000,6.95,101.799111,4.60
US900123AW05,05.02.2025,385,USD,103.838750,6.85,105.827722,4.92
US900123CX69,13.03.2025,421,USD,98.453889,7.00,100.412500,5.22
US900123CZ18,14.10.2025,636,USD,100.704875,6.95,102.665292,5.76
US900123DB31,26.01.2026,740,USD,98.099250,6.99,100.075639,5.92
US900123CJ75,14.04.2026,818,USD,95.435917,7.02,97.429528,6.04
US900123CK49,09.10.2026,996,USD,96.145083,6.99,98.272167,6.12
US900123CL22,25.03.2027,1163,USD,98.536667,7.18,100.665000,6.43
USM88269US88,24.09.2027,1346,USD,107.014444,7.24,109.167222,6.60
US900123DF45,15.01.2028,1459,USD,108.469861,7.40,110.449722,6.87
US900123CP36,17.02.2028,1492,USD,94.848417,7.22,96.923889,6.61
US900123CQ19,24.10.2028,1742,USD,96.842153,7.27,98.876181,6.76
US900123DH01,14.03.2029,1883,USD,110.626125,7.60,112.613208,7.17
US900123CT57,26.04.2029,1926,USD,102.045625,7.54,104.082986,7.08
US900123AL40,15.01.2030,2190,USD,121.885972,7.31,124.346944,6.87
US900123CY43,13.03.2030,2247,USD,90.101333,7.67,92.250500,7.21
US900123DJ66,13.07.2030,2369,USD,106.729389,7.80,108.745083,7.43
US900123DA57,15.01.2031,2555,USD,90.378056,7.76,92.541111,7.35
US900123DC14,26.06.2031,2717,USD,89.837708,7.76,91.985347,7.36
US900123DG28,19.01.2033,3290,USD,112.935417,8.06,115.097500,7.75
US900123DD96,20.09.2033,3534,USD,93.167500,7.83,95.358611,7.50
US900123AT75,14.02.2034,3681,USD,104.290000,7.87,106.529444,7.56
US900123AY60,17.03.2036,4443,USD,93.039667,8.08,95.217861,7.79
US900123BB58,05.03.2038,5161,USD,95.573333,8.10,97.958611,7.81
US900123BG46,30.05.2040,5978,USD,87.371250,8.27,89.798750,7.98
US900123BJ84,14.01.2041,6207,USD,79.475000,8.28,81.611333,8.01
US900123CB40,16.04.2043,7029,USD,68.662292,8.29,70.674375,8.02
US900123CG37,17.02.2045,7702,USD,85.285417,8.41,87.397222,8.17
US900123CM05,11.05.2047,8515,USD,73.904167,8.43,75.911111,8.18
XS1843443356,31.03.2025,439,EUR,103.229891,5.01,104.960164,3.53
XS1629918415,14.06.2025,514,EUR,99.769913,4.86,101.642672,3.46
XS1909184753,16.02.2026,761,EUR,105.092603,5.03,107.026096,4.06
XS2361850527,08.07.2027,1268,EUR,99.850036,5.16,101.858943,4.52
