Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1474,USD,110.343194,5.31,112.073472,4.85
US900123CF53,22.03.2024,1564,USD,102.435833,5.43,104.167778,4.99
US900123CV04,10.08.2024,1705,USD,105.875833,5.55,107.611111,5.14
US900123CW86,14.11.2024,1801,USD,100.564444,5.56,102.015556,5.23
US900123AW05,05.02.2025,1884,USD,109.980764,5.69,111.731736,5.32
US900123CJ75,14.04.2026,2317,USD,92.291111,5.85,94.014722,5.51
US900123CK49,09.10.2026,2495,USD,94.746042,5.97,96.463125,5.66
US900123CL22,25.03.2027,2662,USD,100.66,6.1,102.363333,5.81
US900123CP36,17.02.2028,2991,USD,95.278681,6.12,97.007153,5.84
US900123CQ19,24.10.2028,3241,USD,99.902639,6.25,101.686667,6.0
US900123CT57,26.04.2029,3425,USD,109.101944,6.45,111.064306,6.19
US900123AL40,15.01.2030,3689,USD,145.132986,6.39,147.628958,6.13
US900123AT75,14.02.2034,5180,USD,114.177778,6.72,116.412222,6.5
US900123AY60,17.03.2036,5942,USD,102.185069,6.81,104.313264,6.6
US900123BB58,05.03.2038,6660,USD,105.903194,6.86,108.093472,6.66
US900123BG46,30.05.2040,7477,USD,98.3775,6.92,100.575,6.72
US900123BJ84,14.01.2041,7706,USD,92.853333,6.87,95.016667,6.66
US900123CB40,16.04.2043,8528,USD,80.61125,6.57,82.658333,6.37
US900123CG37,17.02.2045,9201,USD,97.599514,7.0,99.716319,6.82
US900123CM05,11.05.2047,10014,USD,86.553194,6.88,88.645139,6.7
XS1843443356,31.03.2025,1938,EUR,108.399699,3.53,110.264973,3.16
XS1629918415,14.06.2025,2013,EUR,99.759481,3.62,101.71724,3.23
XS1909184753,16.02.2026,2260,EUR,111.181233,3.91,113.149726,3.57
