Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,884,USD,0.000000,0.00,0.000000,0.00
US900123CF53,22.03.2024,974,USD,0.000000,0.00,0.000000,0.00
US900123CV04,10.08.2024,1115,USD,0.000000,0.00,0.000000,0.00
US900123CW86,14.11.2024,1211,USD,0.000000,0.00,0.000000,0.00
US900123AW05,05.02.2025,1294,USD,0.000000,0.00,0.000000,0.00
US900123CX69,13.03.2025,1330,USD,0.000000,0.00,0.000000,0.00
US900123CZ18,14.10.2025,1545,USD,0.000000,0.00,0.000000,0.00
US900123DB31,26.01.2026,1649,USD,0.000000,0.00,0.000000,0.00
US900123CJ75,14.04.2026,1727,USD,0.000000,0.00,0.000000,0.00
US900123CK49,09.10.2026,1905,USD,0.000000,0.00,0.000000,0.00
US900123CL22,25.03.2027,2072,USD,0.000000,0.00,0.000000,0.00
US900123CP36,17.02.2028,2401,USD,0.000000,0.00,0.000000,0.00
US900123CQ19,24.10.2028,2651,USD,0.000000,0.00,0.000000,0.00
US900123CT57,26.04.2029,2835,USD,0.000000,0.00,0.000000,0.00
US900123AL40,15.01.2030,3099,USD,0.000000,0.00,0.000000,0.00
US900123CY43,13.03.2030,3156,USD,0.000000,0.00,0.000000,0.00
US900123DA57,15.01.2031,3464,USD,0.000000,0.00,0.000000,0.00
US900123DC14,26.06.2031,3626,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,4590,USD,0.000000,0.00,0.000000,0.00
US900123AY60,17.03.2036,5352,USD,0.000000,0.00,0.000000,0.00
US900123BB58,05.03.2038,6070,USD,0.000000,0.00,0.000000,0.00
US900123BG46,30.05.2040,6887,USD,0.000000,0.00,0.000000,0.00
US900123BJ84,14.01.2041,7116,USD,0.000000,0.00,0.000000,0.00
US900123CB40,16.04.2043,7938,USD,0.000000,0.00,0.000000,0.00
US900123CG37,17.02.2045,8611,USD,0.000000,0.00,0.000000,0.00
US900123CM05,11.05.2047,9424,USD,0.000000,0.00,0.000000,0.00
XS1843443356,31.03.2025,1348,EUR,0.000000,0.00,0.000000,0.00
XS1629918415,14.06.2025,1423,EUR,0.000000,0.00,0.000000,0.00
XS1909184753,16.02.2026,1670,EUR,0.000000,0.00,0.000000,0.00
XS2361850527,08.07.2027,2177,EUR,0.000000,0.00,0.000000,0.00
