Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,86,USD,100.870333,8.20,102.287444,2.20
US900123AW05,05.02.2025,169,USD,100.540292,6.83,102.008264,3.64
US900123CX69,13.03.2025,205,USD,100.478472,6.77,102.095083,3.85
US900123CZ18,14.10.2025,420,USD,102.756250,5.89,104.359667,4.47
US900123DB31,26.01.2026,524,USD,98.844667,5.83,100.485056,4.64
US900123CJ75,14.04.2026,602,USD,99.022500,5.83,100.791111,4.71
US900123CK49,09.10.2026,780,USD,99.738958,5.90,101.469042,5.04
US900123CL22,25.03.2027,947,USD,102.404667,6.00,104.148000,5.29
USM88269US88,24.09.2027,1130,USD,110.414778,6.11,112.182556,5.51
US900123DF45,15.01.2028,1243,USD,112.115069,6.19,113.834931,5.67
US900123CP36,17.02.2028,1276,USD,96.810708,6.17,98.649181,5.58
US900123CQ19,24.10.2028,1526,USD,101.475611,6.26,103.332639,5.76
US900123DH01,14.03.2029,1667,USD,115.064500,6.55,116.832583,6.13
US900123CT57,26.04.2029,1710,USD,0.000000,0.00,0.000000,0.00
US900123AL40,15.01.2030,1974,USD,127.727514,6.04,130.463486,5.53
US900123CY43,13.03.2030,2031,USD,96.277583,6.56,98.146750,6.15
US900123DJ66,13.07.2030,2153,USD,112.259847,6.76,114.133542,6.41
US900123DA57,15.01.2031,2339,USD,95.815472,6.88,97.598528,6.53
US900123DC14,26.06.2031,2501,USD,95.284250,6.91,97.163889,6.56
US900123DL13,17.07.2032,2888,USD,101.325125,7.01,103.060708,6.73
US900123DG28,19.01.2033,3074,USD,115.337292,7.05,117.236375,6.79
US900123DD96,20.09.2033,3318,USD,99.200333,7.03,101.134444,6.74
US900123AT75,14.02.2034,3465,USD,107.936333,6.87,109.974778,6.59
US900123DK30,15.05.2034,3555,USD,105.635153,7.10,107.386514,6.86
US900123AY60,17.03.2036,4227,USD,100.141875,7.23,102.113069,6.98
US900123BB58,05.03.2038,4945,USD,103.895917,7.18,106.043194,6.94
US900123BG46,30.05.2040,5762,USD,94.828000,7.48,97.062500,7.23
US900123BJ84,14.01.2041,5991,USD,86.048000,7.56,87.951333,7.34
US900123CB40,16.04.2043,6813,USD,74.434167,7.64,76.208250,7.42
US900123CG37,17.02.2045,7486,USD,88.488208,7.76,90.240014,7.58
US900123CM05,11.05.2047,8299,USD,80.309250,7.75,82.088194,7.56
XS1843443356,31.03.2025,223,EUR,0.000000,0.00,0.000000,0.00
XS1629918415,14.06.2025,298,EUR,99.424575,4.71,101.142384,2.57
XS1909184753,16.02.2026,545,EUR,103.312623,4.70,105.064038,3.50
XS2361850527,08.07.2027,1052,EUR,100.053411,4.55,101.976384,3.83
XS2790222116,21.05.2030,2100,EUR,103.739575,5.59,105.651767,5.21
