Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2612,USD,100.730556,5.97,104.169444,5.39
US900123AW05,05.02.2025,2932,USD,111.503125,6.1,115.085069,5.58
US900123CJ75,14.04.2026,3365,USD,88.454167,6.08,92.001389,5.55
US900123CK49,09.10.2026,3543,USD,92.448958,6.12,96.003125,5.62
US900123CL22,25.03.2027,3710,USD,98.8,6.16,102.066667,5.74
US900123AL40,15.01.2030,4737,USD,147.987847,6.41,151.619792,6.11
US900123AT75,14.02.2034,6228,USD,115.975,6.77,119.563889,6.45
US900123AY60,17.03.2036,6990,USD,103.338542,6.79,106.914931,6.47
US900123BB58,05.03.2038,7708,USD,107.714583,6.81,111.295139,6.51
US900123BG46,30.05.2040,8525,USD,100.675,6.78,104.25,6.49
US900123BJ84,14.01.2041,8754,USD,91.575,6.73,95.141667,6.42
US900123CB40,16.04.2043,9576,USD,80.604167,6.54,84.158333,6.22
US900123CG37,17.02.2045,10249,USD,101.051042,6.77,104.624653,6.5
