Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,96,USD,100.901944,8.63,102.721222,1.73
US900123CW86,14.11.2024,192,USD,101.813556,7.31,103.750667,3.54
US900123AW05,05.02.2025,275,USD,102.347236,6.68,104.150208,4.25
US900123CX69,13.03.2025,311,USD,98.607694,6.72,100.569306,4.34
US900123CZ18,14.10.2025,526,USD,100.209583,6.50,102.078000,5.16
US900123DB31,26.01.2026,630,USD,98.658444,6.40,100.507833,5.26
US900123CJ75,14.04.2026,708,USD,96.275722,6.47,98.265333,5.36
US900123CK49,09.10.2026,886,USD,96.744625,6.51,98.689708,5.64
US900123CL22,25.03.2027,1053,USD,98.879333,6.69,100.923667,5.92
USM88269US88,24.09.2027,1236,USD,106.265333,6.83,108.299111,6.19
US900123DF45,15.01.2028,1349,USD,112.548792,6.91,114.530653,6.34
US900123CP36,17.02.2028,1382,USD,95.472653,6.84,97.337125,6.27
US900123CQ19,24.10.2028,1632,USD,97.186167,6.92,99.043194,6.44
US900123DH01,14.03.2029,1773,USD,109.504167,7.34,111.639250,6.86
US900123CT57,26.04.2029,1816,USD,101.439806,7.33,103.526167,6.84
US900123AL40,15.01.2030,2080,USD,127.349458,6.78,129.712431,6.35
US900123CY43,13.03.2030,2137,USD,90.658917,7.41,92.821083,6.93
US900123DJ66,13.07.2030,2259,USD,110.529236,7.55,112.594931,7.16
US900123DA57,15.01.2031,2445,USD,93.443583,7.57,95.509639,7.16
US900123DC14,26.06.2031,2607,USD,92.978528,7.55,95.095167,7.15
US900123DG28,19.01.2033,3180,USD,113.270458,7.70,115.299542,7.40
US900123DD96,20.09.2033,3424,USD,93.418556,7.62,95.476667,7.30
US900123AT75,14.02.2034,3571,USD,105.210222,7.50,107.312667,7.21
US900123DK30,15.05.2034,3661,USD,100.831625,7.75,102.830986,7.47
US900123AY60,17.03.2036,4333,USD,93.804764,7.81,95.872958,7.53
US900123BB58,05.03.2038,5051,USD,96.445472,7.82,98.655750,7.56
US900123BG46,30.05.2040,5868,USD,90.949000,8.09,93.503500,7.79
US900123BJ84,14.01.2041,6097,USD,82.680667,8.12,84.876000,7.85
US900123CB40,16.04.2043,6919,USD,68.955833,8.15,70.906917,7.89
US900123CG37,17.02.2045,7592,USD,85.522819,8.24,87.503625,8.02
US900123CM05,11.05.2047,8405,USD,77.128139,8.26,79.054083,8.03
XS1843443356,31.03.2025,329,EUR,100.602164,4.44,102.312507,2.52
XS1629918415,14.06.2025,404,EUR,101.621689,4.46,103.401448,2.80
XS1909184753,16.02.2026,651,EUR,102.196612,4.56,103.949027,3.55
XS2361850527,08.07.2027,1158,EUR,103.237926,4.50,105.104833,3.87
XS2790222116,21.05.2030,2206,EUR,101.189411,5.78,101.756603,5.67
