Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3182,USD,108.161111,4.83,111.709028,4.36
US900123AW05,05.02.2025,3502,USD,121.593403,4.93,124.904861,4.55
US900123CJ75,14.04.2026,3935,USD,94.468056,5.04,98.253472,4.58
US900123AL40,15.01.2030,5307,USD,171.890625,5.28,175.989583,5.01
US900123AT75,14.02.2034,6798,USD,129.905556,5.66,133.722222,5.38
US900123AY60,17.03.2036,7560,USD,116.081597,5.71,119.888889,5.43
US900123BB58,05.03.2038,8278,USD,121.436806,5.74,125.247222,5.48
US900123BG46,30.05.2040,9095,USD,113.675000,5.76,117.481250,5.51
US900123BJ84,14.01.2041,9324,USD,106.116667,5.76,109.916667,5.49
US900123CB40,16.04.2043,10146,USD,89.833333,5.68,93.623958,5.40
US900123CG37,17.02.2045,10819,USD,115.307986,5.73,118.863194,5.51
