KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,698,USD,103.710306,5.52,105.660583,4.49
US900123CF53,22.03.2024,788,USD,101.371611,6.03,103.367556,5.06
US900123CV04,10.08.2024,929,USD,102.664778,6.45,104.658056,5.61
US900123CW86,14.11.2024,1025,USD,98.798889,6.5,100.799,5.72
US900123AW05,05.02.2025,1108,USD,105.011153,6.8,107.081125,6.06
US900123CX69,13.03.2025,1144,USD,94.889528,6.63,96.964139,5.88
US900123CZ18,14.10.2025,1359,USD,99.858833,6.96,101.92825,6.33
US900123DB31,26.01.2026,1463,USD,94.638611,6.99,96.694,6.38
US900123CJ75,14.04.2026,1541,USD,91.060556,7.06,93.153167,6.46
US900123CK49,09.10.2026,1719,USD,92.138875,7.23,94.209958,6.69
US900123CL22,25.03.2027,1886,USD,96.120333,7.38,98.194667,6.89
US900123CP36,17.02.2028,2215,USD,91.596069,7.33,93.675542,6.88
US900123CQ19,24.10.2028,2465,USD,94.18825,7.53,96.270278,7.12
US900123CT57,26.04.2029,2649,USD,101.357889,7.71,103.46325,7.34
US900123AL40,15.01.2030,2913,USD,124.945875,7.68,127.634847,7.3
US900123CY43,13.03.2030,2970,USD,87.723417,7.62,89.813583,7.25
US900123DA57,15.01.2031,3278,USD,88.52975,7.77,90.596806,7.43
US900123DD96,20.09.2033,4257,USD,91.923889,7.87,93.887,7.6
US900123AT75,14.02.2034,4404,USD,104.641556,7.86,106.936,7.57
US900123AY60,17.03.2036,5166,USD,93.953347,7.88,96.181542,7.61
US900123BB58,05.03.2038,5884,USD,97.054306,7.88,99.619583,7.6
US900123BG46,30.05.2040,6701,USD,89.1575,7.99,91.475,7.73
US900123BJ84,14.01.2041,6930,USD,82.243667,7.83,84.547,7.57
US900123CB40,16.04.2043,7752,USD,75.082083,7.33,77.192167,7.09
US900123CG37,17.02.2045,8425,USD,88.662236,7.98,90.799042,7.76
US900123CM05,11.05.2047,9238,USD,79.947972,7.66,82.074917,7.44
XS1843443356,31.03.2025,1162,EUR,103.410699,4.75,105.532041,4.03
XS1629918415,14.06.2025,1237,EUR,97.655521,4.66,99.779329,3.96
XS1909184753,16.02.2026,1484,EUR,104.723329,5.24,106.824822,4.67
XS2361850527,08.07.2027,1991,EUR,96.77726,5.59,98.967233,5.11
