Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3469,USD,109.125,4.92,110.547917,4.39
US900123AW05,05.02.2025,3789,USD,120.212847,4.98,124.774306,4.48
US900123AL40,15.01.2030,5594,USD,170.960069,5.27,175.809028,4.96
US900123AT75,14.02.2034,7085,USD,129.594444,5.56,134.411111,5.23
US900123AY60,17.03.2036,7847,USD,115.345486,5.64,120.152778,5.3
US900123BB58,05.03.2038,8565,USD,121.342361,5.63,126.152778,5.32
US900123BG46,30.05.2040,9382,USD,116.6,5.67,121.15625,5.38
US900123BJ84,14.01.2041,9611,USD,105.633333,5.67,110.433333,5.34
US900123CB40,16.04.2043,10433,USD,92.8625,5.52,97.653125,5.18
US900123CG37,17.02.2045,11106,USD,113.644097,5.72,118.449306,5.43
