Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,2,USD,102.326889,83.22,0.000000,0.00
US900123AW05,05.02.2025,85,USD,102.095153,6.76,103.228125,1.98
US900123CX69,13.03.2025,121,USD,99.938528,6.51,101.120139,3.01
US900123CZ18,14.10.2025,336,USD,101.383833,5.37,102.677250,3.96
US900123DB31,26.01.2026,440,USD,100.644611,5.40,101.938000,4.30
US900123CJ75,14.04.2026,518,USD,98.555556,5.56,99.879167,4.60
US900123CK49,09.10.2026,696,USD,99.092875,5.63,100.619958,4.79
US900123CL22,25.03.2027,863,USD,101.325333,5.75,102.858667,5.07
USM88269US88,24.09.2027,1046,USD,108.356667,5.83,109.987444,5.25
US900123DF45,15.01.2028,1159,USD,114.417375,5.94,116.056236,5.42
US900123CP36,17.02.2028,1192,USD,98.627069,6.01,100.238542,5.46
US900123CQ19,24.10.2028,1442,USD,100.473250,6.08,102.007278,5.65
US900123DH01,14.03.2029,1583,USD,112.662417,6.39,114.297500,5.99
US900123CT57,26.04.2029,1626,USD,104.755889,6.47,106.339250,6.08
US900123AL40,15.01.2030,1890,USD,129.967375,5.94,132.150347,5.52
US900123CY43,13.03.2030,1947,USD,94.802417,6.61,96.697583,6.18
US900123DJ66,13.07.2030,2069,USD,114.434319,6.67,116.269014,6.31
US900123DA57,15.01.2031,2255,USD,97.208750,6.90,99.024806,6.53
US900123DC14,26.06.2031,2417,USD,96.579444,6.95,98.395083,6.60
US900123DL13,17.07.2032,2804,USD,102.386042,7.10,104.082625,6.82
US900123DG28,19.01.2033,2990,USD,116.925708,7.09,118.761792,6.82
US900123DD96,20.09.2033,3234,USD,97.005889,7.10,98.867000,6.82
US900123AT75,14.02.2034,3381,USD,109.355556,6.90,111.350000,6.63
US900123DK30,15.05.2034,3471,USD,106.858958,7.17,108.599319,6.93
US900123DN78,03.01.2035,3704,USD,95.687167,7.21,97.340278,6.97
US900123AY60,17.03.2036,4143,USD,98.117347,7.26,100.021542,7.01
US900123BB58,05.03.2038,4861,USD,102.332306,7.13,104.489583,6.89
US900123BG46,30.05.2040,5678,USD,95.562500,7.58,97.633000,7.34
US900123BJ84,14.01.2041,5907,USD,86.366667,7.70,88.433000,7.46
US900123CB40,16.04.2043,6729,USD,72.252083,7.77,74.187167,7.53
US900123CG37,17.02.2045,7402,USD,88.839236,7.89,90.784042,7.69
US900123CM05,11.05.2047,8215,USD,77.457972,7.91,79.355917,7.70
XS1843443356,31.03.2025,139,EUR,102.676699,4.98,104.377041,0.63
XS1629918415,14.06.2025,214,EUR,100.719521,4.29,102.362329,1.49
XS1909184753,16.02.2026,461,EUR,105.644066,3.69,107.639481,2.12
XS2361850527,08.07.2027,968,EUR,102.580260,3.94,104.571233,3.16
XS2790222116,21.05.2030,2016,EUR,107.858630,5.00,109.672822,4.64
