Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,88,USD,101.266917,9.64,103.092194,2.19
US900123CF53,22.03.2024,178,USD,98.738889,8.57,100.638833,4.60
US900123CV04,10.08.2024,319,USD,99.486389,7.94,101.441667,5.63
US900123CW86,14.11.2024,415,USD,99.507333,7.98,101.520444,6.12
US900123AW05,05.02.2025,498,USD,100.392792,7.88,102.420764,6.32
US900123CX69,13.03.2025,534,USD,94.928472,8.10,96.945083,6.61
US900123CZ18,14.10.2025,749,USD,99.579750,8.15,101.550167,7.10
US900123DB31,26.01.2026,853,USD,93.625667,8.18,95.662056,7.19
US900123CJ75,14.04.2026,931,USD,92.878500,8.25,94.915111,7.32
US900123CK49,09.10.2026,1109,USD,93.414458,8.23,95.453542,7.43
US900123CL22,25.03.2027,1276,USD,92.907667,8.39,95.036000,7.66
USM88269US88,24.09.2027,1459,USD,100.937778,8.33,103.073556,7.72
US900123DF45,15.01.2028,1572,USD,106.861569,8.48,108.872431,7.95
US900123CP36,17.02.2028,1605,USD,89.368208,8.21,91.411681,7.62
US900123CQ19,24.10.2028,1855,USD,93.506111,8.35,95.563139,7.84
US900123DH01,14.03.2029,1996,USD,102.632500,8.83,104.687583,8.37
US900123CT57,26.04.2029,2039,USD,98.948083,8.59,101.073444,8.11
US900123AL40,15.01.2030,2303,USD,118.078014,8.58,120.581986,8.13
US900123CY43,13.03.2030,2360,USD,83.290583,8.72,85.407750,8.25
US900123DJ66,13.07.2030,2482,USD,102.163347,9.06,104.185042,8.67
US900123DA57,15.01.2031,2668,USD,86.111472,8.78,88.226528,8.36
US900123DC14,26.06.2031,2830,USD,85.457750,8.76,87.567389,8.35
US900123DG28,19.01.2033,3403,USD,103.700792,9.06,105.780875,8.74
US900123DD96,20.09.2033,3647,USD,85.877333,8.66,88.088444,8.30
US900123AT75,14.02.2034,3794,USD,96.652333,8.63,98.998778,8.29
US900123AY60,17.03.2036,4556,USD,85.037875,8.91,87.366069,8.57
US900123BB58,05.03.2038,5274,USD,87.641917,8.83,90.072194,8.51
US900123BG46,30.05.2040,6091,USD,82.480000,9.06,84.890500,8.74
US900123BJ84,14.01.2041,6320,USD,75.245000,8.98,77.501333,8.67
US900123CB40,16.04.2043,7142,USD,65.897667,8.79,68.059750,8.48
US900123CG37,17.02.2045,7815,USD,77.668708,9.09,79.908514,8.80
US900123CM05,11.05.2047,8628,USD,70.242250,9.04,72.467194,8.74
XS1843443356,31.03.2025,552,EUR,100.807954,5.63,102.837227,4.22
XS1629918415,14.06.2025,627,EUR,97.034497,5.68,99.160257,4.34
XS1909184753,16.02.2026,874,EUR,101.162740,6.11,103.189233,5.19
XS2361850527,08.07.2027,1381,EUR,94.064284,6.48,96.240191,5.80
