Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CF53,22.03.2024,60,USD,101.180667,10.05,102.893611,0.00
US900123CV04,10.08.2024,201,USD,102.387500,7.23,104.167778,3.96
US900123CW86,14.11.2024,297,USD,99.983778,6.97,101.861889,4.60
US900123AW05,05.02.2025,380,USD,103.850181,6.93,105.783153,5.03
US900123CX69,13.03.2025,416,USD,98.368917,7.17,100.369528,5.33
US900123CZ18,14.10.2025,631,USD,100.745417,6.98,102.753833,5.76
US900123DB31,26.01.2026,735,USD,98.148222,7.01,100.159611,5.92
US900123CJ75,14.04.2026,813,USD,95.444944,7.06,97.465556,6.06
US900123CK49,09.10.2026,991,USD,96.019792,7.08,98.106875,6.22
US900123CL22,25.03.2027,1158,USD,98.371000,7.28,100.462333,6.54
USM88269US88,24.09.2027,1341,USD,106.938889,7.30,108.979667,6.69
US900123DF45,15.01.2028,1454,USD,108.290014,7.48,110.316875,6.93
US900123CP36,17.02.2028,1487,USD,94.526597,7.34,96.591069,6.73
US900123CQ19,24.10.2028,1737,USD,96.640222,7.35,98.686250,6.83
US900123DH01,14.03.2029,1878,USD,110.227333,7.72,112.259417,7.27
US900123CT57,26.04.2029,1921,USD,101.672528,7.66,103.727889,7.19
US900123AL40,15.01.2030,2185,USD,121.338903,7.44,123.864875,6.98
US900123CY43,13.03.2030,2242,USD,89.719250,7.78,91.880417,7.31
US900123DJ66,13.07.2030,2364,USD,106.238125,7.92,108.283819,7.54
US900123DA57,15.01.2031,2550,USD,90.011694,7.86,92.122750,7.45
US900123DC14,26.06.2031,2712,USD,89.355306,7.87,91.460944,7.47
US900123DG28,19.01.2033,3285,USD,107.928125,8.13,110.050208,7.82
US900123DD96,20.09.2033,3529,USD,92.633778,7.93,94.822889,7.60
US900123AT75,14.02.2034,3676,USD,103.787111,7.96,106.066556,7.64
US900123AY60,17.03.2036,4438,USD,92.513153,8.17,94.756347,7.86
US900123BB58,05.03.2038,5156,USD,95.097028,8.17,97.507306,7.88
US900123BG46,30.05.2040,5973,USD,86.829000,8.35,89.261500,8.05
US900123BJ84,14.01.2041,6202,USD,78.831333,8.37,81.050667,8.09
US900123CB40,16.04.2043,7024,USD,68.160000,8.37,70.252083,8.09
US900123CG37,17.02.2045,7697,USD,84.713431,8.49,86.863236,8.24
US900123CM05,11.05.2047,8510,USD,73.355028,8.51,75.449972,8.25
XS1843443356,31.03.2025,434,EUR,103.244074,5.06,105.082347,3.47
XS1629918415,14.06.2025,509,EUR,99.684311,4.97,101.589071,3.54
XS1909184753,16.02.2026,756,EUR,105.161836,5.03,107.165329,4.02
XS2361850527,08.07.2027,1263,EUR,99.857803,5.18,101.896710,4.53
