Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1227,USD,103.109944,6.54,105.4955,5.78
US900123CF53,22.03.2024,1317,USD,100.303083,6.36,101.831972,5.9
US900123CV04,10.08.2024,1458,USD,98.936917,6.67,101.142472,6.06
US900123CW86,14.11.2024,1554,USD,97.277444,6.72,99.594667,6.1
US900123AW05,05.02.2025,1637,USD,102.738889,6.7,105.010833,6.14
US900123CX69,13.03.2025,1673,USD,93.068,6.57,95.145222,6.03
US900123CJ75,14.04.2026,2070,USD,90.238861,6.64,92.366083,6.18
US900123CK49,09.10.2026,2248,USD,92.341167,6.75,94.405333,6.33
US900123CL22,25.03.2027,2415,USD,97.573,6.9,99.794667,6.48
US900123CP36,17.02.2028,2744,USD,92.516556,6.85,94.7235,6.46
US900123CQ19,24.10.2028,2994,USD,96.731514,6.95,98.974569,6.59
US900123CT57,26.04.2029,3178,USD,104.863319,7.22,107.313042,6.86
US900123AL40,15.01.2030,3442,USD,132.545611,7.19,135.617556,6.83
US900123CY43,13.03.2030,3499,USD,90.656,6.98,93.269333,6.59
US900123AT75,14.02.2034,4933,USD,109.062778,7.4,107.746667,7.11
US900123AY60,17.03.2036,5695,USD,97.376194,7.47,99.882583,7.2
US900123BB58,05.03.2038,6413,USD,100.957944,7.48,103.6185,7.21
US900123BG46,30.05.2040,7230,USD,93.19675,7.55,95.86175,7.29
US900123BJ84,14.01.2041,7459,USD,85.840333,7.4,86.7,7.32
US900123CB40,16.04.2043,8281,USD,78.614375,6.89,81.123542,6.64
US900123CG37,17.02.2045,8954,USD,92.579889,7.59,95.1585,7.35
US900123CM05,11.05.2047,9767,USD,82.711444,7.36,85.200333,7.12
XS1843443356,31.03.2025,1691,EUR,97.077616,5.79,99.688301,5.13
XS1629918415,14.06.2025,1766,EUR,90.199247,5.76,92.769863,5.11
XS1909184753,16.02.2026,2013,EUR,98.640169,6.05,101.147,5.51
