Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,123,USD,100.630694,7.52,102.466167,2.18
US900123CW86,14.11.2024,219,USD,101.628556,6.68,103.487444,3.61
US900123AW05,05.02.2025,302,USD,102.049111,6.42,104.072514,4.02
US900123CX69,13.03.2025,338,USD,98.439944,6.35,100.329583,4.31
US900123CZ18,14.10.2025,553,USD,103.075958,6.39,0.000000,0.00
US900123DB31,26.01.2026,657,USD,98.221194,6.38,100.227556,5.24
US900123CJ75,14.04.2026,735,USD,98.023972,6.42,0.000000,0.00
US900123CK49,09.10.2026,913,USD,0.000000,0.00,0.000000,0.00
US900123CL22,25.03.2027,1080,USD,98.491333,6.66,100.542000,5.93
USM88269US88,24.09.2027,1263,USD,105.883333,6.78,107.983556,6.16
US900123DF45,15.01.2028,1376,USD,111.784167,6.96,113.966181,6.38
US900123CP36,17.02.2028,1409,USD,95.075278,6.82,97.166931,6.21
US900123CQ19,24.10.2028,1659,USD,99.839292,6.90,101.921389,6.38
US900123DH01,14.03.2029,1800,USD,108.944042,7.34,111.046333,6.89
US900123CT57,26.04.2029,1843,USD,104.885431,7.28,106.993694,6.82
US900123AL40,15.01.2030,2107,USD,126.532833,6.82,129.073736,6.38
US900123CY43,13.03.2030,2164,USD,90.186167,7.40,92.373250,6.95
US900123DJ66,13.07.2030,2286,USD,110.077861,7.52,112.199292,7.14
US900123DA57,15.01.2031,2472,USD,93.188333,7.52,95.357028,7.11
US900123DC14,26.06.2031,2634,USD,92.693903,7.51,94.852139,7.12
US900123DG28,19.01.2033,3207,USD,112.566333,7.71,114.750625,7.41
US900123DD96,20.09.2033,3451,USD,93.250056,7.56,95.449444,7.24
US900123AT75,14.02.2034,3598,USD,104.664222,7.50,106.922778,7.20
US900123DK30,15.05.2034,3688,USD,100.645750,7.70,102.612014,7.44
US900123AY60,17.03.2036,4360,USD,93.715139,7.74,95.915819,7.47
US900123BB58,05.03.2038,5078,USD,96.107722,7.79,98.618694,7.51
US900123BG46,30.05.2040,5895,USD,90.976750,8.03,93.512000,7.74
US900123BJ84,14.01.2041,6124,USD,82.916667,8.02,85.245333,7.75
US900123CB40,16.04.2043,6946,USD,71.810708,8.03,0.000000,0.00
US900123CG37,17.02.2045,7619,USD,86.038944,8.12,88.277764,7.89
US900123CM05,11.05.2047,8432,USD,77.633889,8.14,79.875694,7.89
XS1843443356,31.03.2025,356,EUR,100.234041,4.49,102.105740,2.58
XS1629918415,14.06.2025,431,EUR,101.240934,4.51,103.109093,2.90
XS1909184753,16.02.2026,678,EUR,101.561005,4.73,103.507459,3.67
XS2361850527,08.07.2027,1185,EUR,102.259180,4.72,104.252855,4.08
XS2790222116,21.05.2030,2233,EUR,100.558822,5.82,101.188493,5.71
