Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,38,USD,102.207722,13.14,103.823000,0.00
US900123CF53,22.03.2024,128,USD,99.799528,8.74,101.678472,3.39
US900123CV04,10.08.2024,269,USD,100.712694,7.70,102.647972,5.01
US900123CW86,14.11.2024,365,USD,98.145556,7.58,100.204667,5.43
US900123AW05,05.02.2025,448,USD,101.955611,7.44,104.037583,5.68
US900123CX69,13.03.2025,484,USD,96.293944,7.83,98.365556,6.15
US900123CZ18,14.10.2025,699,USD,98.006958,7.83,99.976375,6.72
US900123DB31,26.01.2026,803,USD,95.128194,7.93,97.187583,6.88
US900123CJ75,14.04.2026,881,USD,92.263972,8.00,94.331583,7.03
US900123CK49,09.10.2026,1059,USD,92.602500,7.97,94.672583,7.14
US900123CL22,25.03.2027,1226,USD,94.970333,8.02,97.083667,7.29
USM88269US88,24.09.2027,1409,USD,102.811333,8.11,105.003111,7.46
US900123DF45,15.01.2028,1522,USD,108.624667,8.33,110.673528,7.77
US900123CP36,17.02.2028,1555,USD,90.750778,8.09,92.833250,7.48
US900123CQ19,24.10.2028,1805,USD,92.040292,8.20,94.134319,7.67
US900123DH01,14.03.2029,1946,USD,104.890542,8.58,106.978625,8.12
US900123CT57,26.04.2029,1989,USD,96.939431,8.43,99.124792,7.93
US900123AL40,15.01.2030,2253,USD,120.576333,8.37,123.346306,7.85
US900123CY43,13.03.2030,2310,USD,85.099167,8.53,87.195333,8.06
US900123DJ66,13.07.2030,2432,USD,104.989361,8.74,107.076056,8.34
US900123DA57,15.01.2031,2618,USD,87.780333,8.65,89.956389,8.21
US900123DC14,26.06.2031,2780,USD,87.130403,8.63,89.296042,8.20
US900123DG28,19.01.2033,3353,USD,105.598833,8.95,107.724917,8.63
US900123DD96,20.09.2033,3597,USD,86.903056,8.65,89.119167,8.29
US900123AT75,14.02.2034,3744,USD,97.709222,8.64,99.939667,8.31
US900123AY60,17.03.2036,4506,USD,85.915639,8.93,88.290833,8.58
US900123BB58,05.03.2038,5224,USD,88.299722,8.88,90.560000,8.58
US900123BG46,30.05.2040,6041,USD,83.360750,9.08,85.621250,8.78
US900123BJ84,14.01.2041,6270,USD,75.421667,9.09,77.782000,8.76
US900123CB40,16.04.2043,7092,USD,63.092708,8.96,65.284792,8.64
US900123CG37,17.02.2045,7765,USD,77.749444,9.20,80.003250,8.91
US900123CM05,11.05.2047,8578,USD,67.495889,9.14,69.647833,8.85
XS1843443356,31.03.2025,502,EUR,101.706784,5.52,103.656057,4.04
XS1629918415,14.06.2025,577,EUR,97.812486,5.65,99.850246,4.27
XS1909184753,16.02.2026,824,EUR,102.242068,5.98,104.313562,4.99
XS2361850527,08.07.2027,1331,EUR,95.566962,6.25,97.677869,5.58
