Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,37,USD,102.177861,13.78,103.830417,0.00
US900123CF53,22.03.2024,127,USD,99.878500,8.57,101.699389,3.41
US900123CV04,10.08.2024,268,USD,100.823333,7.57,102.790889,4.87
US900123CW86,14.11.2024,364,USD,98.227111,7.52,100.318333,5.36
US900123AW05,05.02.2025,447,USD,101.759097,7.63,103.879042,5.86
US900123CX69,13.03.2025,483,USD,96.421750,7.74,98.558972,6.04
US900123CZ18,14.10.2025,698,USD,98.169667,7.74,100.257500,6.59
US900123DB31,26.01.2026,802,USD,95.242389,7.88,97.332167,6.83
US900123CJ75,14.04.2026,880,USD,92.380778,7.96,94.475000,6.98
US900123CK49,09.10.2026,1058,USD,92.669042,7.95,94.767208,7.13
US900123CL22,25.03.2027,1225,USD,95.078000,7.99,97.224667,7.26
USM88269US88,24.09.2027,1408,USD,102.887222,8.09,105.042778,7.47
US900123DF45,15.01.2028,1521,USD,108.904097,8.26,110.968819,7.71
US900123CP36,17.02.2028,1554,USD,90.847014,8.06,92.953958,7.46
US900123CQ19,24.10.2028,1804,USD,92.409306,8.11,94.495361,7.59
US900123DH01,14.03.2029,1945,USD,105.294583,8.50,107.393750,8.04
US900123CT57,26.04.2029,1988,USD,96.960611,8.43,99.185333,7.93
US900123AL40,15.01.2030,2252,USD,120.520319,8.38,123.230264,7.89
US900123CY43,13.03.2030,2309,USD,85.403750,8.47,87.490083,8.01
US900123DJ66,13.07.2030,2431,USD,105.559708,8.63,107.659097,8.24
US900123DA57,15.01.2031,2617,USD,88.076861,8.59,90.205972,8.17
US900123DC14,26.06.2031,2779,USD,87.403722,8.58,89.526000,8.17
US900123DG28,19.01.2033,3352,USD,105.741875,8.93,107.961042,8.60
US900123DD96,20.09.2033,3596,USD,87.015111,8.64,89.190333,8.29
US900123AT75,14.02.2034,3743,USD,98.023444,8.60,100.302333,8.27
US900123AY60,17.03.2036,4505,USD,86.031736,8.91,88.448125,8.57
US900123BB58,05.03.2038,5223,USD,88.328861,8.88,90.713417,8.57
US900123BG46,30.05.2040,6040,USD,84.074500,8.98,86.459500,8.67
US900123BJ84,14.01.2041,6269,USD,75.939333,9.01,78.419000,8.68
US900123CB40,16.04.2043,7091,USD,63.503250,8.90,65.638417,8.59
US900123CG37,17.02.2045,7764,USD,78.297847,9.13,80.546458,8.85
US900123CM05,11.05.2047,8577,USD,67.796861,9.10,69.938750,8.82
XS1843443356,31.03.2025,501,EUR,101.592421,5.62,103.482967,4.20
XS1629918415,14.06.2025,576,EUR,98.011366,5.52,100.070885,4.14
XS1909184753,16.02.2026,823,EUR,102.083315,6.07,104.103301,5.11
XS2361850527,08.07.2027,1330,EUR,95.598915,6.25,97.691730,5.59
