Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,71,USD,100.950111,9.42,102.476222,1.67
US900123AW05,05.02.2025,154,USD,100.559097,7.42,102.256069,3.38
US900123CX69,13.03.2025,190,USD,100.624750,7.00,102.302361,3.74
US900123CZ18,14.10.2025,405,USD,102.767167,6.10,104.537583,4.47
US900123DB31,26.01.2026,509,USD,98.994389,5.89,100.780778,4.56
US900123CJ75,14.04.2026,587,USD,99.262778,5.82,101.069389,4.64
US900123CK49,09.10.2026,765,USD,99.912542,5.93,101.683625,5.03
US900123CL22,25.03.2027,932,USD,102.644000,6.00,104.464333,5.24
USM88269US88,24.09.2027,1115,USD,110.766222,6.07,112.585000,5.46
US900123DF45,15.01.2028,1228,USD,112.301097,6.21,114.100958,5.66
US900123CP36,17.02.2028,1261,USD,96.948014,6.20,98.793486,5.60
US900123CQ19,24.10.2028,1511,USD,101.740806,6.25,103.597833,5.75
US900123DH01,14.03.2029,1652,USD,115.230083,6.58,117.030167,6.15
US900123CT57,26.04.2029,1695,USD,106.409111,6.68,108.338472,6.22
US900123AL40,15.01.2030,1959,USD,128.019319,6.04,130.372292,5.60
US900123CY43,13.03.2030,2016,USD,96.253750,6.62,98.155917,6.20
US900123DJ66,13.07.2030,2138,USD,112.384708,6.80,114.280403,6.43
US900123DA57,15.01.2031,2324,USD,95.673861,6.96,97.556917,6.59
US900123DC14,26.06.2031,2486,USD,95.129722,6.99,97.059361,6.63
US900123DL13,17.07.2032,2873,USD,101.287208,7.06,102.989792,6.79
US900123DG28,19.01.2033,3059,USD,115.265875,7.11,117.195958,6.84
US900123DD96,20.09.2033,3303,USD,98.969111,7.11,100.888222,6.82
US900123AT75,14.02.2034,3450,USD,107.992444,6.90,110.024889,6.62
US900123DK30,15.05.2034,3540,USD,105.536681,7.16,107.325042,6.91
US900123AY60,17.03.2036,4212,USD,99.462236,7.36,101.440431,7.10
US900123BB58,05.03.2038,4930,USD,103.567861,7.25,0.000000,0.00
US900123BG46,30.05.2040,5747,USD,94.570500,7.54,96.663000,7.30
US900123BJ84,14.01.2041,5976,USD,85.594333,7.65,87.597667,7.41
US900123CB40,16.04.2043,6798,USD,73.987750,7.72,75.903833,7.48
US900123CG37,17.02.2045,7471,USD,87.791847,7.87,89.699653,7.66
US900123CM05,11.05.2047,8284,USD,79.546861,7.87,81.423806,7.66
XS1843443356,31.03.2025,208,EUR,101.578384,5.26,103.399726,2.10
XS1629918415,14.06.2025,283,EUR,99.433137,4.95,101.447945,2.31
XS1909184753,16.02.2026,530,EUR,103.511738,4.70,105.654153,3.19
XS2361850527,08.07.2027,1037,EUR,100.464205,4.46,102.578178,3.67
XS2790222116,21.05.2030,2085,EUR,103.849014,5.62,105.783205,5.23
