KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,457,USD,100.935361,7.97,103.433917,5.92
US900123CF53,22.03.2024,547,USD,94.921,9.46,97.458889,7.63
US900123CV04,10.08.2024,688,USD,95.094833,9.69,97.664389,8.19
US900123CW86,14.11.2024,784,USD,94.141111,9.74,96.683333,8.4
US900123AW05,05.02.2025,867,USD,95.734847,9.9,98.344792,8.66
US900123CX69,13.03.2025,903,USD,87.42325,10.17,89.985472,8.94
US900123CZ18,14.10.2025,1118,USD,92.710917,10.3,95.29875,9.28
US900123DB31,26.01.2026,1222,USD,85.224889,10.35,87.807667,9.37
US900123CJ75,14.04.2026,1300,USD,84.051278,10.36,86.6505,9.4
US900123CK49,09.10.2026,1478,USD,84.346292,10.39,86.863458,9.56
US900123CL22,25.03.2027,1645,USD,86.852,10.58,86.445667,9.8
USM88269US88,24.09.2027,1828,USD,97.888222,10.26,96.193778,9.59
US900123CP36,17.02.2028,1974,USD,78.241264,10.65,80.846208,9.93
US900123CQ19,24.10.2028,2224,USD,82.768056,10.61,85.409111,9.96
US900123CT57,26.04.2029,2408,USD,88.736361,10.71,91.425083,10.11
US900123AL40,15.01.2030,2672,USD,108.635069,10.58,111.998014,9.98
US900123CY43,13.03.2030,2729,USD,72.43525,10.73,75.103583,10.12
US900123DA57,15.01.2031,3037,USD,75.351361,10.7,78.013472,10.14
US900123DD96,20.09.2033,4016,USD,73.630111,10.63,76.284333,10.15
US900123AT75,14.02.2034,4163,USD,86.776444,10.1,90.014333,9.59
US900123AY60,17.03.2036,4925,USD,74.222486,10.51,77.127875,10.03
US900123BB58,05.03.2038,5643,USD,77.822361,10.17,80.984917,9.7
US900123BG46,30.05.2040,6460,USD,74.864,10.08,77.711,9.66
US900123BJ84,14.01.2041,6689,USD,65.435333,10.4,68.212,9.95
US900123CB40,16.04.2043,7511,USD,59.3845,9.71,62.046667,9.28
US900123CG37,17.02.2045,8184,USD,67.949097,10.42,70.769708,10.0
US900123CM05,11.05.2047,8997,USD,62.718361,10.12,65.45925,9.69
XS1843443356,31.03.2025,921,EUR,95.963466,7.42,98.536151,6.26
XS1629918415,14.06.2025,996,EUR,91.011411,7.37,93.642027,6.24
XS1909184753,16.02.2026,1243,EUR,95.343753,7.87,98.04474,6.93
XS2361850527,08.07.2027,1750,EUR,85.738959,8.34,88.482904,7.58
