Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3094,USD,102.659722,5.38,106.239583,4.88
US900123AW05,05.02.2025,3414,USD,114.417708,5.54,118.020139,5.1
US900123CJ75,14.04.2026,3847,USD,91.733333,5.55,95.292361,5.09
US900123AL40,15.01.2030,5219,USD,160.789931,5.81,164.954861,5.51
US900123AT75,14.02.2034,6710,USD,121.066667,6.16,124.927778,5.87
US900123AY60,17.03.2036,7472,USD,107.536458,6.24,111.381944,5.94
US900123BB58,05.03.2038,8190,USD,112.54375,6.25,116.394444,5.97
US900123BG46,30.05.2040,9007,USD,107.7875,6.31,111.63125,6.02
US900123BJ84,14.01.2041,9236,USD,97.55,6.3,101.383333,6.0
US900123CB40,16.04.2043,10058,USD,84.497917,6.23,88.315625,5.91
US900123CG37,17.02.2045,10731,USD,106.078125,6.23,109.670139,5.99
