Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2803,USD,110.36875,4.43,114.166667,3.89
US900123AW05,05.02.2025,3123,USD,123.609722,4.49,127.671181,3.99
US900123CJ75,14.04.2026,3556,USD,99.371528,4.47,103.406944,3.97
US900123CK49,09.10.2026,3734,USD,103.760417,4.63,107.301042,4.21
US900123AL40,15.01.2030,4928,USD,171.381944,4.69,174.980903,4.44
US900123AT75,14.02.2034,6419,USD,135.944444,5.16,139.511111,4.92
US900123AY60,17.03.2036,7181,USD,121.829861,5.27,125.387153,5.02
US900123BB58,05.03.2038,7899,USD,127.448611,5.31,131.509028,5.05
US900123BG46,30.05.2040,8716,USD,120.16875,5.32,123.725,5.09
US900123BJ84,14.01.2041,8945,USD,109.333333,5.32,112.883333,5.08
US900123CB40,16.04.2043,9767,USD,95.259375,5.3,99.05,5.03
US900123CG37,17.02.2045,10440,USD,121.047222,5.37,124.602431,5.16
