Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2909,USD,106.941667,4.72,110.489583,4.22
US900123AW05,05.02.2025,3229,USD,119.958681,4.75,123.520139,4.32
US900123CJ75,14.04.2026,3662,USD,98.256944,4.72,101.792361,4.28
US900123CK49,09.10.2026,3840,USD,100.540179,4.80,104.075000,4.38
US900123AL40,15.01.2030,5034,USD,171.605903,4.92,175.454861,4.66
US900123AT75,14.02.2034,6525,USD,130.361111,5.42,134.427778,5.13
US900123AY60,17.03.2036,7287,USD,116.574653,5.52,120.631944,5.23
US900123BB58,05.03.2038,8005,USD,122.334028,5.53,126.144444,5.27
US900123BG46,30.05.2040,8822,USD,118.075000,5.56,121.881250,5.31
US900123BJ84,14.01.2041,9051,USD,108.333333,5.48,112.133333,5.22
US900123CB40,16.04.2043,9873,USD,93.775000,5.48,97.565625,5.20
US900123CG37,17.02.2045,10546,USD,118.864931,5.39,122.670139,5.17
