Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,26,USD,0.000000,0.00,0.000000,0.00
US900123CW86,14.11.2024,122,USD,0.000000,0.00,0.000000,0.00
US900123AW05,05.02.2025,205,USD,0.000000,0.00,0.000000,0.00
US900123CX69,13.03.2025,241,USD,0.000000,0.00,0.000000,0.00
US900123CZ18,14.10.2025,456,USD,0.000000,0.00,0.000000,0.00
US900123DB31,26.01.2026,560,USD,0.000000,0.00,0.000000,0.00
US900123CJ75,14.04.2026,638,USD,0.000000,0.00,0.000000,0.00
US900123CK49,09.10.2026,816,USD,0.000000,0.00,0.000000,0.00
US900123CL22,25.03.2027,983,USD,0.000000,0.00,0.000000,0.00
USM88269US88,24.09.2027,1166,USD,0.000000,0.00,0.000000,0.00
US900123DF45,15.01.2028,1279,USD,0.000000,0.00,0.000000,0.00
US900123CP36,17.02.2028,1312,USD,0.000000,0.00,0.000000,0.00
US900123CQ19,24.10.2028,1562,USD,0.000000,0.00,0.000000,0.00
US900123DH01,14.03.2029,1703,USD,0.000000,0.00,0.000000,0.00
US900123CT57,26.04.2029,1746,USD,0.000000,0.00,0.000000,0.00
US900123AL40,15.01.2030,2010,USD,0.000000,0.00,0.000000,0.00
US900123CY43,13.03.2030,2067,USD,0.000000,0.00,0.000000,0.00
US900123DJ66,13.07.2030,2189,USD,0.000000,0.00,0.000000,0.00
US900123DA57,15.01.2031,2375,USD,0.000000,0.00,0.000000,0.00
US900123DC14,26.06.2031,2537,USD,0.000000,0.00,0.000000,0.00
US900123DG28,19.01.2033,3110,USD,0.000000,0.00,0.000000,0.00
US900123DD96,20.09.2033,3354,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,3501,USD,0.000000,0.00,0.000000,0.00
US900123DK30,15.05.2034,3591,USD,0.000000,0.00,0.000000,0.00
US900123AY60,17.03.2036,4263,USD,0.000000,0.00,0.000000,0.00
US900123BB58,05.03.2038,4981,USD,0.000000,0.00,0.000000,0.00
US900123BG46,30.05.2040,5798,USD,0.000000,0.00,0.000000,0.00
US900123BJ84,14.01.2041,6027,USD,0.000000,0.00,0.000000,0.00
US900123CB40,16.04.2043,6849,USD,0.000000,0.00,0.000000,0.00
US900123CG37,17.02.2045,7522,USD,0.000000,0.00,0.000000,0.00
US900123CM05,11.05.2047,8335,USD,0.000000,0.00,0.000000,0.00
XS1843443356,31.03.2025,259,EUR,0.000000,0.00,0.000000,0.00
XS1629918415,14.06.2025,334,EUR,0.000000,0.00,0.000000,0.00
XS1909184753,16.02.2026,581,EUR,0.000000,0.00,0.000000,0.00
XS2361850527,08.07.2027,1088,EUR,0.000000,0.00,0.000000,0.00
XS2790222116,21.05.2030,2136,EUR,0.000000,0.00,0.000000,0.00
