KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,421,USD,102.407361,7.34,104.747778,5.26
US900123CF53,22.03.2024,511,USD,97.735,7.93,100.132917,6.12
US900123CV04,10.08.2024,652,USD,98.005833,8.41,100.41875,6.96
US900123CW86,14.11.2024,748,USD,97.101111,8.56,99.527778,7.25
US900123AW05,05.02.2025,831,USD,98.690347,8.86,101.191806,7.65
US900123CX69,13.03.2025,867,USD,90.06125,9.26,92.526667,8.04
US900123CZ18,14.10.2025,1082,USD,92.207917,9.55,94.711042,8.56
US900123DB31,26.01.2026,1186,USD,87.753889,9.68,90.203472,8.74
US900123CJ75,14.04.2026,1264,USD,84.135278,9.82,86.680694,8.88
US900123CK49,09.10.2026,1442,USD,84.067292,9.93,86.537917,9.11
US900123CL22,25.03.2027,1609,USD,86.43,10.04,88.99,9.27
USM88269US88,24.09.2027,1792,USD,96.412222,9.75,98.973889,9.09
US900123CP36,17.02.2028,1938,USD,80.810764,10.14,83.303472,9.46
US900123CQ19,24.10.2028,2188,USD,82.058056,10.22,84.569097,9.6
US900123CT57,26.04.2029,2372,USD,87.242361,10.38,89.785903,9.81
US900123AL40,15.01.2030,2636,USD,112.187569,10.12,115.186528,9.58
US900123CY43,13.03.2030,2693,USD,74.31625,10.46,76.92,9.87
US900123DA57,15.01.2031,3001,USD,76.922361,10.53,79.451944,9.99
US900123DD96,20.09.2033,3980,USD,75.126111,10.49,77.740278,10.02
US900123AT75,14.02.2034,4127,USD,87.794444,10.08,90.541111,9.64
US900123AY60,17.03.2036,4889,USD,75.502986,10.42,78.280278,9.96
US900123BB58,05.03.2038,5607,USD,77.887361,10.28,80.627778,9.87
US900123BG46,30.05.2040,6424,USD,73.665,10.38,76.45125,9.96
US900123BJ84,14.01.2041,6653,USD,66.123333,10.39,68.713333,9.97
US900123CB40,16.04.2043,7475,USD,57.3725,9.73,59.953125,9.31
US900123CG37,17.02.2045,8148,USD,68.256597,10.48,70.851806,10.09
US900123CM05,11.05.2047,8961,USD,63.057361,10.16,65.625278,9.76
XS1843443356,31.03.2025,885,EUR,98.38363,6.58,101.144315,5.33
XS1629918415,14.06.2025,960,EUR,93.170959,6.68,95.846575,5.51
XS1909184753,16.02.2026,1207,EUR,97.71863,7.26,100.445616,6.31
XS2361850527,08.07.2027,1714,EUR,88.162466,7.83,90.900411,7.08
