Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,48,USD,101.731889,8.04,102.831111,0.00
US900123AW05,05.02.2025,131,USD,101.777278,5.28,102.950222,2.08
US900123CX69,13.03.2025,167,USD,99.595278,5.51,100.719500,3.10
US900123CZ18,14.10.2025,382,USD,104.248458,5.02,105.554292,3.79
US900123DB31,26.01.2026,486,USD,100.401861,5.06,101.717639,4.07
US900123CJ75,14.04.2026,564,USD,100.591306,5.16,101.931528,4.28
US900123CK49,09.10.2026,742,USD,101.348000,5.36,102.899167,4.58
US900123CL22,25.03.2027,909,USD,101.438333,5.39,103.025000,4.74
USM88269US88,24.09.2027,1092,USD,108.459667,5.52,110.072222,4.98
US900123DF45,15.01.2028,1205,USD,114.588000,5.63,116.121722,5.17
US900123CP36,17.02.2028,1238,USD,98.984444,5.64,100.651389,5.11
US900123CQ19,24.10.2028,1488,USD,103.903125,5.76,105.591181,5.32
US900123DH01,14.03.2029,1629,USD,113.118542,6.06,114.752708,5.69
US900123CT57,26.04.2029,1672,USD,109.168264,6.11,110.834986,5.72
US900123AL40,15.01.2030,1936,USD,130.623000,5.63,132.754944,5.25
US900123CY43,13.03.2030,1993,USD,95.861167,6.20,97.759500,5.79
US900123DJ66,13.07.2030,2115,USD,115.172694,6.34,117.014083,6.01
US900123DA57,15.01.2031,2301,USD,98.333000,6.51,100.111111,6.17
US900123DC14,26.06.2031,2463,USD,97.822069,6.55,99.733347,6.21
US900123DL13,17.07.2032,2850,USD,103.805417,6.72,105.584583,6.44
US900123DG28,19.01.2033,3036,USD,117.958833,6.79,119.910000,6.52
US900123DD96,20.09.2033,3280,USD,98.231389,6.78,100.163611,6.50
US900123AT75,14.02.2034,3427,USD,110.538556,6.61,112.574444,6.35
US900123DK30,15.05.2034,3517,USD,108.198833,6.85,109.992556,6.61
US900123AY60,17.03.2036,4189,USD,99.232972,7.00,101.200361,6.76
US900123BB58,05.03.2038,4907,USD,103.001056,6.95,105.271611,6.71
US900123BG46,30.05.2040,5724,USD,97.408750,7.26,99.486750,7.04
US900123BJ84,14.01.2041,5953,USD,88.283667,7.38,90.223333,7.16
US900123CB40,16.04.2043,6775,USD,76.628208,7.44,78.477375,7.22
US900123CG37,17.02.2045,7448,USD,90.814111,7.59,92.689722,7.40
US900123CM05,11.05.2047,8261,USD,82.300222,7.60,84.028111,7.42
XS1843443356,31.03.2025,185,EUR,102.038822,5.00,103.721507,1.76
XS1629918415,14.06.2025,260,EUR,100.169932,4.32,101.930548,1.85
XS1909184753,16.02.2026,507,EUR,104.710514,4.03,106.731344,2.57
XS2361850527,08.07.2027,1014,EUR,101.570890,4.14,103.621836,3.37
XS2790222116,21.05.2030,2062,EUR,106.663219,5.11,108.607603,4.73
