Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,92,USD,100.713000,8.29,102.138111,2.65
US900123AW05,05.02.2025,175,USD,100.347375,7.01,101.762347,4.03
US900123CX69,13.03.2025,211,USD,100.260639,6.96,101.878250,4.12
US900123CZ18,14.10.2025,426,USD,102.265000,6.24,103.868417,4.84
US900123DB31,26.01.2026,530,USD,98.377500,6.11,100.100889,4.87
US900123CJ75,14.04.2026,608,USD,98.591667,6.05,100.318278,4.96
US900123CK49,09.10.2026,786,USD,99.217708,6.12,100.951792,5.25
US900123CL22,25.03.2027,953,USD,101.799667,6.21,103.543000,5.50
USM88269US88,24.09.2027,1136,USD,109.762444,6.29,111.530222,5.70
US900123DF45,15.01.2028,1249,USD,111.405486,6.37,113.125347,5.85
US900123CP36,17.02.2028,1282,USD,98.752792,6.34,100.591264,5.75
US900123CQ19,24.10.2028,1532,USD,100.711528,6.44,102.568556,5.94
US900123DH01,14.03.2029,1673,USD,114.223250,6.72,115.988333,6.31
US900123CT57,26.04.2029,1716,USD,105.647500,6.77,107.512861,6.33
US900123AL40,15.01.2030,1980,USD,126.911597,6.17,129.644569,5.66
US900123CY43,13.03.2030,2037,USD,95.284083,6.76,97.153250,6.34
US900123DJ66,13.07.2030,2159,USD,111.193764,6.95,113.068458,6.59
US900123DA57,15.01.2031,2345,USD,94.782306,7.07,96.565361,6.72
US900123DC14,26.06.2031,2507,USD,94.275333,7.09,96.150972,6.73
US900123DL13,17.07.2032,2894,USD,100.339375,7.16,101.991958,6.89
US900123DG28,19.01.2033,3080,USD,114.174042,7.21,116.070125,6.93
US900123DD96,20.09.2033,3324,USD,98.072000,7.19,100.006111,6.89
US900123AT75,14.02.2034,3471,USD,0.000000,0.00,0.000000,0.00
US900123DK30,15.05.2034,3561,USD,104.413069,7.26,106.160431,7.02
US900123AY60,17.03.2036,4233,USD,98.819292,7.39,100.783486,7.14
US900123BB58,05.03.2038,4951,USD,102.369083,7.35,104.509361,7.10
US900123BG46,30.05.2040,5768,USD,93.377500,7.63,95.355000,7.41
US900123BJ84,14.01.2041,5997,USD,84.692000,7.71,86.591333,7.49
US900123CB40,16.04.2043,6819,USD,73.200917,7.78,74.972000,7.56
US900123CG37,17.02.2045,7492,USD,90.249292,7.92,92.116097,7.72
US900123CM05,11.05.2047,8305,USD,78.740417,7.92,80.512361,7.72
XS1843443356,31.03.2025,229,EUR,101.298288,5.23,102.941630,2.63
XS1629918415,14.06.2025,304,EUR,99.128151,4.99,100.828959,2.90
XS1909184753,16.02.2026,551,EUR,103.027377,4.85,104.778792,3.66
XS2361850527,08.07.2027,1058,EUR,99.535493,4.71,101.457466,4.00
XS2790222116,21.05.2030,2106,EUR,102.883000,5.75,104.712192,5.38
