Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CF53,22.03.2024,72,USD,100.894000,9.82,102.655944,1.10
US900123CV04,10.08.2024,213,USD,102.165833,7.19,103.988111,4.03
US900123CW86,14.11.2024,309,USD,99.781111,6.94,101.689222,4.62
US900123AW05,05.02.2025,392,USD,103.605347,6.94,105.581319,5.06
US900123CX69,13.03.2025,428,USD,98.143250,7.16,100.062861,5.44
US900123CZ18,14.10.2025,643,USD,100.405917,7.05,102.358333,5.88
US900123DB31,26.01.2026,747,USD,97.720889,7.12,99.683278,6.07
US900123CJ75,14.04.2026,825,USD,95.065278,7.14,97.035889,6.17
US900123CK49,09.10.2026,1003,USD,95.730292,7.11,97.791375,6.27
US900123CL22,25.03.2027,1170,USD,98.198000,7.26,100.261333,6.53
USM88269US88,24.09.2027,1353,USD,106.717222,7.29,108.805000,6.67
US900123DF45,15.01.2028,1466,USD,113.140347,7.43,115.112208,6.90
US900123CP36,17.02.2028,1499,USD,94.567764,7.26,96.594236,6.67
US900123CQ19,24.10.2028,1749,USD,96.708056,7.27,98.712083,6.77
US900123DH01,14.03.2029,1890,USD,110.448833,7.61,112.427917,7.17
US900123CT57,26.04.2029,1933,USD,101.835361,7.56,103.841722,7.11
US900123AL40,15.01.2030,2197,USD,127.504569,7.34,129.883542,6.92
US900123CY43,13.03.2030,2254,USD,90.001250,7.66,92.157417,7.20
US900123DJ66,13.07.2030,2376,USD,111.118458,7.81,113.115153,7.44
US900123DA57,15.01.2031,2562,USD,93.394361,7.73,95.480417,7.33
US900123DC14,26.06.2031,2724,USD,89.825472,7.74,91.904111,7.35
US900123DG28,19.01.2033,3297,USD,112.916125,8.04,115.012208,7.73
US900123DD96,20.09.2033,3541,USD,93.269111,7.80,95.465222,7.46
US900123AT75,14.02.2034,3688,USD,104.542444,7.81,106.766889,7.50
US900123AY60,17.03.2036,4450,USD,93.059986,8.06,95.241181,7.77
US900123BB58,05.03.2038,5168,USD,95.675361,8.07,98.079639,7.78
US900123BG46,30.05.2040,5985,USD,87.520000,8.23,89.954500,7.94
US900123BJ84,14.01.2041,6214,USD,82.493333,8.26,84.856667,7.96
US900123CB40,16.04.2043,7036,USD,68.705500,8.27,70.769583,7.99
US900123CG37,17.02.2045,7709,USD,85.159597,8.41,87.296403,8.16
US900123CM05,11.05.2047,8522,USD,73.777361,8.43,75.842306,8.18
XS1843443356,31.03.2025,446,EUR,103.188434,4.97,104.949708,3.48
XS1629918415,14.06.2025,521,EUR,99.751754,4.80,101.605514,3.44
XS1909184753,16.02.2026,768,EUR,104.967877,5.04,106.866370,4.10
XS2361850527,08.07.2027,1275,EUR,99.805361,5.14,101.752268,4.52
