Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CF53,22.03.2024,53,USD,101.336472,10.31,103.059444,0.00
US900123CV04,10.08.2024,194,USD,102.533972,7.22,104.328611,3.78
US900123CW86,14.11.2024,290,USD,100.203667,6.86,102.085222,4.41
US900123AW05,05.02.2025,373,USD,104.066583,6.85,106.015069,4.89
US900123CX69,13.03.2025,409,USD,98.658556,7.02,100.590361,5.20
US900123CZ18,14.10.2025,624,USD,101.054375,6.87,102.989083,5.68
US900123DB31,26.01.2026,728,USD,96.157583,6.87,98.100778,5.80
US900123CJ75,14.04.2026,806,USD,95.981583,6.85,97.936389,5.87
US900123CK49,09.10.2026,984,USD,96.441583,6.96,98.485125,6.10
US900123CL22,25.03.2027,1151,USD,98.878667,7.14,100.921333,6.41
USM88269US88,24.09.2027,1334,USD,107.421111,7.19,109.388000,6.60
US900123DF45,15.01.2028,1447,USD,108.846028,7.37,110.786458,6.84
US900123CP36,17.02.2028,1480,USD,94.946250,7.25,96.958486,6.66
US900123CQ19,24.10.2028,1730,USD,97.101319,7.27,99.085333,6.76
US900123DH01,14.03.2029,1871,USD,110.675625,7.66,112.624667,7.22
US900123CT57,26.04.2029,1914,USD,102.177792,7.57,104.162972,7.12
US900123AL40,15.01.2030,2178,USD,122.158806,7.32,124.504792,6.89
US900123CY43,13.03.2030,2235,USD,90.231333,7.69,92.372917,7.22
US900123DJ66,13.07.2030,2357,USD,106.655556,7.87,108.623903,7.50
US900123DA57,15.01.2031,2543,USD,90.516389,7.78,92.585917,7.38
US900123DC14,26.06.2031,2705,USD,89.953542,7.78,92.012861,7.39
US900123DG28,19.01.2033,3278,USD,108.657417,8.04,110.639458,7.75
US900123DD96,20.09.2033,3522,USD,93.346167,7.84,95.437222,7.52
US900123AT75,14.02.2034,3669,USD,104.531667,7.87,106.650889,7.57
US900123AY60,17.03.2036,4431,USD,93.270833,8.08,95.432931,7.79
US900123BB58,05.03.2038,5149,USD,95.808000,8.10,98.192139,7.81
US900123BG46,30.05.2040,5966,USD,87.574250,8.27,89.990000,7.98
US900123BJ84,14.01.2041,6195,USD,79.702000,8.28,81.923667,7.99
US900123CB40,16.04.2043,7017,USD,68.866792,8.29,70.916333,8.01
US900123CG37,17.02.2045,7690,USD,85.633250,8.39,87.754653,8.15
US900123CM05,11.05.2047,8503,USD,74.232833,8.41,76.243806,8.17
XS1843443356,31.03.2025,427,EUR,103.539530,4.88,105.294803,3.34
XS1629918415,14.06.2025,502,EUR,100.001470,4.80,101.853230,3.39
XS1909184753,16.02.2026,749,EUR,105.529562,4.89,107.425055,3.93
XS2361850527,08.07.2027,1256,EUR,100.363478,5.04,102.311385,4.42
