Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123AW05,05.02.2025,61,USD,102.590819,6.52,103.691764,0.00
US900123CX69,13.03.2025,97,USD,100.349861,6.57,101.684083,1.68
US900123CZ18,14.10.2025,312,USD,101.754833,5.35,103.165667,3.73
US900123DB31,26.01.2026,416,USD,101.004278,5.40,102.186056,4.36
US900123CJ75,14.04.2026,494,USD,98.985889,5.51,100.310111,4.52
US900123CK49,09.10.2026,672,USD,99.488875,5.61,101.006042,4.77
US900123CL22,25.03.2027,839,USD,101.847333,5.68,103.466000,4.96
USM88269US88,24.09.2027,1022,USD,109.015000,5.74,110.656556,5.15
US900123DF45,15.01.2028,1135,USD,115.220708,5.82,116.810431,5.32
US900123CP36,17.02.2028,1168,USD,99.288736,5.91,100.714681,5.43
US900123CQ19,24.10.2028,1418,USD,101.368583,5.93,102.832639,5.53
US900123DH01,14.03.2029,1559,USD,113.589417,6.27,115.167583,5.90
US900123CT57,26.04.2029,1602,USD,105.643222,6.35,107.295944,5.95
US900123AL40,15.01.2030,1866,USD,131.028042,5.83,133.132986,5.43
US900123CY43,13.03.2030,1923,USD,95.743417,6.49,97.609750,6.07
US900123DJ66,13.07.2030,2045,USD,115.469653,6.56,117.247042,6.22
US900123DA57,15.01.2031,2231,USD,98.579417,6.71,100.407528,6.35
US900123DC14,26.06.2031,2393,USD,97.907111,6.77,99.757389,6.43
US900123DL13,17.07.2032,2780,USD,103.760042,6.95,105.469208,6.68
US900123DG28,19.01.2033,2966,USD,118.325708,6.96,120.099875,6.71
US900123DD96,20.09.2033,3210,USD,98.309222,6.97,100.184444,6.69
US900123AT75,14.02.2034,3357,USD,110.478889,6.81,112.304778,6.57
US900123DK30,15.05.2034,3447,USD,104.322792,7.05,106.049514,6.82
US900123DN78,03.01.2035,3680,USD,97.126500,7.06,98.767722,6.84
US900123AY60,17.03.2036,4119,USD,99.528681,7.13,101.250069,6.92
US900123BB58,05.03.2038,4837,USD,104.085639,6.98,105.942194,6.78
US900123BG46,30.05.2040,5654,USD,93.211500,7.51,95.269500,7.28
US900123BJ84,14.01.2041,5883,USD,87.279667,7.64,89.157333,7.43
US900123CB40,16.04.2043,6705,USD,73.302083,7.68,74.954250,7.48
US900123CG37,17.02.2045,7378,USD,89.242903,7.90,90.976514,7.72
US900123CM05,11.05.2047,8191,USD,77.901306,7.91,79.531194,7.73
XS1843443356,31.03.2025,115,EUR,103.131808,4.60,0.000000,0.00
XS1629918415,14.06.2025,190,EUR,101.124219,4.04,102.750836,0.95
XS1909184753,16.02.2026,437,EUR,106.166049,3.46,107.959880,1.98
XS2361850527,08.07.2027,944,EUR,103.522932,3.66,105.428877,2.91
XS2790222116,21.05.2030,1992,EUR,110.055932,4.62,111.802315,4.28
