Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1454,USD,107.600972,5.15,109.33125,4.7
US900123CF53,22.03.2024,1544,USD,103.385278,5.26,105.117222,4.82
US900123CV04,10.08.2024,1685,USD,106.968611,5.36,108.703889,4.96
US900123CW86,14.11.2024,1781,USD,101.795556,5.34,103.246667,5.01
US900123AW05,05.02.2025,1864,USD,111.360486,5.47,113.111458,5.1
US900123CJ75,14.04.2026,2297,USD,93.547222,5.65,95.270833,5.32
US900123CK49,09.10.2026,2475,USD,96.016875,5.79,97.733958,5.48
US900123CL22,25.03.2027,2642,USD,102.203333,5.89,103.906667,5.61
US900123CP36,17.02.2028,2971,USD,96.923403,5.9,98.651875,5.63
US900123CQ19,24.10.2028,3221,USD,101.682917,6.04,103.396944,5.8
US900123CT57,26.04.2029,3405,USD,111.135556,6.22,113.097917,5.97
US900123AL40,15.01.2030,3669,USD,147.712708,6.17,150.218681,5.91
US900123AT75,14.02.2034,5160,USD,116.812222,6.49,119.056667,6.27
US900123AY60,17.03.2036,5922,USD,104.457014,6.62,106.605208,6.41
US900123BB58,05.03.2038,6640,USD,108.235972,6.68,110.44625,6.48
US900123BG46,30.05.2040,7457,USD,100.7025,6.74,102.92,6.54
US900123BJ84,14.01.2041,7686,USD,95.386667,6.66,97.57,6.46
US900123CB40,16.04.2043,8508,USD,82.722083,6.39,84.779167,6.2
US900123CG37,17.02.2045,9181,USD,100.367569,6.8,102.514375,6.62
US900123CM05,11.05.2047,9994,USD,89.052639,6.69,91.174583,6.51
XS1843443356,31.03.2025,1918,EUR,108.462432,3.56,110.380342,3.18
XS1629918415,14.06.2025,1993,EUR,100.387077,3.53,102.403716,3.12
XS1909184753,16.02.2026,2240,EUR,111.966164,3.81,113.998904,3.46
