Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123AW05,05.02.2025,76,USD,102.264528,6.77,103.496472,0.95
US900123CX69,13.03.2025,112,USD,100.044778,6.68,101.466000,2.16
US900123CZ18,14.10.2025,327,USD,101.361208,5.55,102.858042,3.90
US900123DB31,26.01.2026,431,USD,100.687361,5.48,102.001139,4.36
US900123CJ75,14.04.2026,509,USD,98.551806,5.67,100.000028,4.61
US900123CK49,09.10.2026,687,USD,99.007750,5.76,100.643917,4.86
US900123CL22,25.03.2027,854,USD,101.171333,5.89,102.886000,5.13
USM88269US88,24.09.2027,1037,USD,108.185667,5.95,109.945222,5.33
US900123DF45,15.01.2028,1150,USD,114.240250,6.06,115.940972,5.52
US900123CP36,17.02.2028,1183,USD,98.361194,6.15,99.944139,5.62
US900123CQ19,24.10.2028,1433,USD,100.202375,6.20,101.795431,5.76
US900123DH01,14.03.2029,1574,USD,112.416792,6.49,114.122958,6.09
US900123CT57,26.04.2029,1617,USD,104.478514,6.58,106.274236,6.14
US900123AL40,15.01.2030,1881,USD,129.601250,6.05,131.862194,5.62
US900123CY43,13.03.2030,1938,USD,94.481667,6.73,96.492000,6.27
US900123DJ66,13.07.2030,2060,USD,113.984444,6.80,115.893833,6.43
US900123DA57,15.01.2031,2246,USD,97.051500,6.97,99.034611,6.57
US900123DC14,26.06.2031,2408,USD,96.176319,7.06,98.173597,6.68
US900123DL13,17.07.2032,2795,USD,101.947167,7.21,103.764333,6.91
US900123DG28,19.01.2033,2981,USD,116.394083,7.20,118.327250,6.93
US900123DD96,20.09.2033,3225,USD,96.435389,7.22,98.524611,6.90
US900123AT75,14.02.2034,3372,USD,108.676556,7.03,110.711444,6.75
US900123DK30,15.05.2034,3462,USD,102.392083,7.29,104.252806,7.03
US900123DN78,03.01.2035,3695,USD,94.990667,7.33,96.797889,7.08
US900123AY60,17.03.2036,4134,USD,97.349222,7.38,99.338611,7.13
US900123BB58,05.03.2038,4852,USD,102.054556,7.19,104.244111,6.94
US900123BG46,30.05.2040,5669,USD,94.850250,7.68,97.155250,7.42
US900123BJ84,14.01.2041,5898,USD,85.458667,7.83,87.603333,7.58
US900123CB40,16.04.2043,6720,USD,71.393958,7.90,73.281125,7.66
US900123CG37,17.02.2045,7393,USD,87.848861,8.02,89.786472,7.82
US900123CM05,11.05.2047,8206,USD,76.540722,8.04,78.413611,7.83
XS1843443356,31.03.2025,130,EUR,102.885740,4.75,104.588425,0.10
XS1629918415,14.06.2025,205,EUR,100.843658,4.25,102.590274,1.17
XS1909184753,16.02.2026,452,EUR,105.699934,3.72,107.588765,2.21
XS2361850527,08.07.2027,959,EUR,102.878137,3.86,104.823082,3.10
XS2790222116,21.05.2030,2007,EUR,108.137493,4.97,109.988877,4.60
