Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3284,USD,109.813889,4.42,113.627778,3.95
US900123AW05,05.02.2025,3604,USD,123.794792,4.49,127.626736,4.08
US900123AL40,15.01.2030,5409,USD,178.092014,4.71,181.973958,4.47
US900123AT75,14.02.2034,6900,USD,137.433333,4.99,141.272222,4.75
US900123AY60,17.03.2036,7662,USD,123.921875,5.03,127.498264,4.8
US900123BB58,05.03.2038,8380,USD,129.922917,5.06,133.503472,4.85
US900123BG46,30.05.2040,9197,USD,125.425,5.1,129.0,4.89
US900123BJ84,14.01.2041,9426,USD,114.7,5.06,118.266667,4.84
US900123CB40,16.04.2043,10248,USD,100.666667,4.97,104.220833,4.75
US900123CG37,17.02.2045,10921,USD,123.967708,5.1,127.791319,4.9
