KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,676,USD,103.586222,5.78,105.4195,4.77
US900123CF53,22.03.2024,766,USD,101.278028,6.26,103.174972,5.31
US900123CV04,10.08.2024,907,USD,99.848194,6.46,101.806472,5.61
US900123CW86,14.11.2024,1003,USD,99.042556,6.55,101.008667,5.77
US900123AW05,05.02.2025,1086,USD,101.761861,6.79,103.745833,6.07
US900123CX69,13.03.2025,1122,USD,95.064444,6.7,97.106056,5.95
US900123CZ18,14.10.2025,1337,USD,100.055708,7.03,102.091125,6.4
US900123DB31,26.01.2026,1441,USD,92.536694,7.02,94.550083,6.42
US900123CJ75,14.04.2026,1519,USD,91.322472,7.09,93.381083,6.49
US900123CK49,09.10.2026,1697,USD,92.10425,7.35,94.131333,6.81
US900123CL22,25.03.2027,1864,USD,96.020333,7.51,97.936667,7.05
US900123CP36,17.02.2028,2193,USD,90.672028,7.62,92.7465,7.17
US900123CQ19,24.10.2028,2443,USD,93.710542,7.71,95.754569,7.31
US900123CT57,26.04.2029,2627,USD,100.990681,7.87,103.048042,7.49
US900123AL40,15.01.2030,2891,USD,124.151583,7.88,126.832556,7.49
US900123CY43,13.03.2030,2948,USD,86.943667,7.84,88.997833,7.46
US900123DA57,15.01.2031,3256,USD,87.147833,8.08,89.180889,7.73
US900123DD96,20.09.2033,4235,USD,90.706056,8.1,92.632167,7.83
US900123AT75,14.02.2034,4382,USD,99.933222,8.01,102.219667,7.72
US900123AY60,17.03.2036,5144,USD,92.947389,8.06,95.188583,7.78
US900123BB58,05.03.2038,5862,USD,96.187222,8.04,98.7425,7.75
US900123BG46,30.05.2040,6679,USD,87.91025,8.18,90.21475,7.92
US900123BJ84,14.01.2041,6908,USD,80.415667,8.09,82.707,7.82
US900123CB40,16.04.2043,7730,USD,73.122458,7.6,75.219542,7.36
US900123CG37,17.02.2045,8403,USD,86.960694,8.21,89.0855,7.99
US900123CM05,11.05.2047,9216,USD,76.757389,8.06,78.747333,7.83
XS1843443356,31.03.2025,1140,EUR,103.025466,4.99,105.107808,4.27
XS1629918415,14.06.2025,1215,EUR,97.119411,4.93,99.204219,4.23
XS1909184753,16.02.2026,1462,EUR,104.213753,5.48,101.045247,4.91
XS2361850527,08.07.2027,1969,EUR,96.357959,5.76,98.540932,5.27
