Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,60,USD,101.731806,11.36,103.522083,0.63
US900123CF53,22.03.2024,150,USD,99.059111,9.37,100.951056,4.70
US900123CV04,10.08.2024,291,USD,99.887278,8.21,101.830556,5.69
US900123CW86,14.11.2024,387,USD,99.829889,8.28,101.834000,6.28
US900123AW05,05.02.2025,470,USD,100.827403,8.02,102.848375,6.38
US900123CX69,13.03.2025,506,USD,95.003028,8.52,97.011639,6.94
US900123CZ18,14.10.2025,721,USD,96.317083,8.54,98.282500,7.45
US900123DB31,26.01.2026,825,USD,93.369111,8.62,95.397500,7.59
US900123CJ75,14.04.2026,903,USD,90.547056,8.63,92.577667,7.67
US900123CK49,09.10.2026,1081,USD,90.708125,8.58,92.743208,7.76
US900123CL22,25.03.2027,1248,USD,92.692333,8.68,94.752667,7.96
USM88269US88,24.09.2027,1431,USD,100.266667,8.73,102.394444,8.10
US900123DF45,15.01.2028,1544,USD,106.150625,8.87,108.173486,8.32
US900123CP36,17.02.2028,1577,USD,88.296819,8.70,90.335292,8.10
US900123CQ19,24.10.2028,1827,USD,92.348500,8.82,91.335028,8.29
US900123DH01,14.03.2029,1968,USD,101.634667,9.23,103.681750,8.76
US900123CT57,26.04.2029,2011,USD,97.705139,9.05,99.822500,8.55
US900123AL40,15.01.2030,2275,USD,116.668625,9.01,119.291597,8.51
US900123CY43,13.03.2030,2332,USD,82.017917,9.15,84.127083,8.67
US900123DJ66,13.07.2030,2454,USD,101.374069,9.36,103.421764,8.96
US900123DA57,15.01.2031,2640,USD,84.592250,9.23,86.700306,8.79
US900123DC14,26.06.2031,2802,USD,83.796694,9.22,85.902333,8.80
US900123DG28,19.01.2033,3375,USD,101.461958,9.54,103.534042,9.21
US900123DD96,20.09.2033,3619,USD,83.284889,9.20,85.486000,8.83
US900123AT75,14.02.2034,3766,USD,93.679556,9.20,96.016000,8.83
US900123AY60,17.03.2036,4528,USD,81.886597,9.49,84.327792,9.11
US900123BB58,05.03.2038,5246,USD,84.240806,9.40,86.658083,9.06
US900123BG46,30.05.2040,6063,USD,79.160000,9.61,81.557500,9.27
US900123BJ84,14.01.2041,6292,USD,71.752667,9.58,74.119000,9.23
US900123CB40,16.04.2043,7114,USD,60.208333,9.37,62.355417,9.03
US900123CG37,17.02.2045,7787,USD,73.862986,9.68,76.087792,9.37
US900123CM05,11.05.2047,8600,USD,66.609472,9.64,68.816417,9.32
XS1843443356,31.03.2025,524,EUR,100.923779,5.86,102.940052,4.39
XS1629918415,14.06.2025,599,EUR,97.252131,5.81,99.367891,4.42
XS1909184753,16.02.2026,846,EUR,101.044644,6.39,103.060137,5.44
XS2361850527,08.07.2027,1353,EUR,93.983984,6.66,96.147891,5.96
