Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,103,USD,100.831472,8.28,102.601389,2.05
US900123CW86,14.11.2024,199,USD,101.874667,6.92,103.723333,3.48
US900123AW05,05.02.2025,282,USD,102.270833,6.61,104.116292,4.20
US900123CX69,13.03.2025,318,USD,98.518056,6.67,100.344472,4.52
US900123CZ18,14.10.2025,533,USD,100.013625,6.56,101.896750,5.23
US900123DB31,26.01.2026,637,USD,98.191083,6.62,100.200667,5.40
US900123CJ75,14.04.2026,715,USD,95.788083,6.68,97.803500,5.57
US900123CK49,09.10.2026,893,USD,96.276833,6.67,98.302458,5.77
US900123CL22,25.03.2027,1060,USD,98.199667,6.91,100.234667,6.14
USM88269US88,24.09.2027,1243,USD,105.532111,7.02,107.526778,6.40
US900123DF45,15.01.2028,1356,USD,111.671778,7.12,113.799069,6.52
US900123CP36,17.02.2028,1389,USD,94.605000,7.08,96.645708,6.46
US900123CQ19,24.10.2028,1639,USD,96.338069,7.11,98.456111,6.56
US900123DH01,14.03.2029,1780,USD,108.576875,7.53,110.693000,7.05
US900123CT57,26.04.2029,1823,USD,100.606542,7.49,102.737083,7.00
US900123AL40,15.01.2030,2087,USD,126.156556,6.98,128.645514,6.53
US900123CY43,13.03.2030,2144,USD,89.533833,7.64,91.704583,7.16
US900123DJ66,13.07.2030,2266,USD,109.362806,7.75,111.431847,7.35
US900123DA57,15.01.2031,2452,USD,92.226889,7.79,94.286472,7.38
US900123DC14,26.06.2031,2614,USD,91.757292,7.77,93.811250,7.38
US900123DG28,19.01.2033,3187,USD,111.747167,7.90,113.827292,7.60
US900123DD96,20.09.2033,3431,USD,92.082167,7.81,94.226333,7.48
US900123AT75,14.02.2034,3578,USD,103.354667,7.75,105.591333,7.44
US900123DK30,15.05.2034,3668,USD,99.402361,7.94,101.331903,7.67
US900123AY60,17.03.2036,4340,USD,92.335083,7.99,94.597375,7.69
US900123BB58,05.03.2038,5058,USD,94.717500,8.02,97.087917,7.73
US900123BG46,30.05.2040,5875,USD,89.782750,8.22,92.171000,7.94
US900123BJ84,14.01.2041,6104,USD,81.268000,8.28,83.538000,8.00
US900123CB40,16.04.2043,6926,USD,67.766042,8.30,69.934667,8.01
US900123CG37,17.02.2045,7599,USD,84.031000,8.40,86.199208,8.15
US900123CM05,11.05.2047,8412,USD,75.714333,8.42,77.890250,8.16
XS1843443356,31.03.2025,336,EUR,100.495466,4.46,102.440479,2.34
XS1629918415,14.06.2025,411,EUR,101.461530,4.53,103.473169,2.69
XS1909184753,16.02.2026,658,EUR,101.931158,4.66,103.990781,3.49
XS2361850527,08.07.2027,1165,EUR,102.656251,4.67,104.757112,3.97
XS2790222116,21.05.2030,2213,EUR,100.732740,5.84,101.369027,5.73
