Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123AW05,05.02.2025,15,USD,102.978694,17.70,104.089667,0.00
US900123CX69,13.03.2025,51,USD,100.856111,8.71,101.956722,1.19
US900123CZ18,14.10.2025,266,USD,102.091708,5.83,103.387125,4.05
US900123DB31,26.01.2026,370,USD,101.214028,5.88,102.413417,4.67
US900123CJ75,14.04.2026,448,USD,99.004139,6.08,100.287750,4.99
US900123CK49,09.10.2026,626,USD,99.368250,6.12,100.781333,5.26
US900123CL22,25.03.2027,793,USD,101.268333,6.33,102.948667,5.51
USM88269US88,24.09.2027,976,USD,108.438000,6.27,109.979778,5.68
US900123DF45,15.01.2028,1089,USD,109.277583,6.47,110.774444,5.95
US900123CP36,17.02.2028,1122,USD,98.085361,6.62,99.620833,6.07
US900123CQ19,24.10.2028,1372,USD,99.805208,6.63,101.356236,6.17
US900123DH01,14.03.2029,1513,USD,112.102292,6.90,113.664375,6.49
US900123CT57,26.04.2029,1556,USD,104.148347,6.97,105.669708,6.58
US900123AL40,15.01.2030,1820,USD,122.829917,6.49,124.901889,6.07
US900123CY43,13.03.2030,1877,USD,93.978667,7.11,95.813833,6.67
US900123DJ66,13.07.2030,1999,USD,109.154778,7.12,110.928472,6.76
US900123DA57,15.01.2031,2185,USD,93.387167,7.36,95.154222,6.98
US900123DC14,26.06.2031,2347,USD,92.865986,7.37,94.645625,7.01
US900123DL13,17.07.2032,2734,USD,97.856167,7.52,99.535750,7.23
US900123DG28,19.01.2033,2920,USD,110.792083,7.56,112.591167,7.29
US900123DD96,20.09.2033,3164,USD,95.461722,7.57,97.337833,7.27
US900123AT75,14.02.2034,3311,USD,107.353889,7.41,109.283333,7.13
US900123DK30,15.05.2034,3401,USD,101.534917,7.60,103.267278,7.35
US900123DN78,03.01.2035,3634,USD,92.402000,7.65,94.128111,7.40
US900123AY60,17.03.2036,4073,USD,96.308056,7.69,98.176250,7.44
US900123BB58,05.03.2038,4791,USD,101.173889,7.44,103.327167,7.18
US900123BG46,30.05.2040,5608,USD,89.751250,8.03,91.901750,7.77
US900123BJ84,14.01.2041,5837,USD,80.883667,8.18,82.850000,7.93
US900123CB40,16.04.2043,6659,USD,69.491458,8.28,71.370542,8.03
US900123CG37,17.02.2045,7332,USD,85.829028,8.39,87.723833,8.17
US900123CM05,11.05.2047,8145,USD,74.536056,8.41,76.375000,8.18
XS1843443356,31.03.2025,69,EUR,103.298685,6.79,104.947027,0.00
XS1629918415,14.06.2025,144,EUR,101.137808,5.29,102.762616,1.22
XS1909184753,16.02.2026,391,EUR,106.180601,3.88,108.034016,2.15
XS2361850527,08.07.2027,898,EUR,103.383301,3.92,105.262274,3.13
XS2790222116,21.05.2030,1946,EUR,108.588342,5.06,110.329534,4.70
