Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,14,USD,102.150222,16.36,103.226444,0.00
US900123AW05,05.02.2025,97,USD,101.919319,6.57,103.133264,2.13
US900123CX69,13.03.2025,133,USD,99.782861,6.35,100.984083,3.15
US900123CZ18,14.10.2025,348,USD,101.241333,5.33,102.495167,4.04
US900123DB31,26.01.2026,452,USD,100.402278,5.45,101.708056,4.39
US900123CJ75,14.04.2026,530,USD,98.426889,5.52,99.757111,4.59
US900123CK49,09.10.2026,708,USD,98.770375,5.71,100.314542,4.89
US900123CL22,25.03.2027,875,USD,101.136333,5.75,102.617000,5.11
USM88269US88,24.09.2027,1058,USD,108.103000,5.84,109.708556,5.29
US900123DF45,15.01.2028,1171,USD,114.117208,5.97,115.726931,5.47
US900123CP36,17.02.2028,1204,USD,98.306236,6.05,99.879181,5.53
US900123CQ19,24.10.2028,1454,USD,100.082083,6.13,101.597139,5.72
US900123DH01,14.03.2029,1595,USD,112.204917,6.44,113.832083,6.06
US900123CT57,26.04.2029,1638,USD,104.334722,6.52,105.911444,6.14
US900123AL40,15.01.2030,1902,USD,129.533542,5.97,131.742486,5.56
US900123CY43,13.03.2030,1959,USD,94.445417,6.65,96.336750,6.23
US900123DJ66,13.07.2030,2081,USD,113.750153,6.76,115.585542,6.41
US900123DA57,15.01.2031,2267,USD,96.845417,6.93,98.658528,6.57
US900123DC14,26.06.2031,2429,USD,96.255611,6.97,98.073889,6.63
US900123DL13,17.07.2032,2816,USD,101.908542,7.14,103.557708,6.88
US900123DG28,19.01.2033,3002,USD,116.413208,7.13,118.277375,6.86
US900123DD96,20.09.2033,3246,USD,96.447222,7.16,98.369444,6.87
US900123AT75,14.02.2034,3393,USD,108.703889,6.96,110.649778,6.70
US900123DK30,15.05.2034,3483,USD,106.324792,7.21,108.071514,6.97
US900123DN78,03.01.2035,3716,USD,95.304500,7.23,96.926722,7.01
US900123AY60,17.03.2036,4155,USD,97.414181,7.32,99.334569,7.08
US900123BB58,05.03.2038,4873,USD,101.227639,7.23,103.491194,6.98
US900123BG46,30.05.2040,5690,USD,94.747500,7.64,96.812500,7.41
US900123BJ84,14.01.2041,5919,USD,85.748667,7.75,87.761333,7.52
US900123CB40,16.04.2043,6741,USD,71.664583,7.82,73.583750,7.58
US900123CG37,17.02.2045,7414,USD,88.418403,7.91,90.364014,7.71
US900123CM05,11.05.2047,8227,USD,79.767306,7.95,81.651194,7.75
XS1843443356,31.03.2025,151,EUR,102.366644,5.33,104.109329,1.23
XS1629918415,14.06.2025,226,EUR,100.430671,4.53,102.216288,1.66
XS1909184753,16.02.2026,473,EUR,105.047574,4.07,107.057404,2.52
XS2361850527,08.07.2027,980,EUR,101.981425,4.13,104.023370,3.34
XS2790222116,21.05.2030,2028,EUR,106.587479,5.23,108.324863,4.88
