Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,134,USD,100.367306,7.69,102.289222,2.44
US900123CW86,14.11.2024,230,USD,101.344000,6.84,103.370667,3.57
US900123AW05,05.02.2025,313,USD,101.816250,6.49,103.748708,4.21
US900123CX69,13.03.2025,349,USD,97.934889,6.72,99.972306,4.52
US900123CZ18,14.10.2025,564,USD,102.751875,6.49,104.785000,5.13
US900123DB31,26.01.2026,668,USD,97.856250,6.50,99.816833,5.36
US900123CJ75,14.04.2026,746,USD,97.618917,6.55,99.707333,5.45
US900123CK49,09.10.2026,924,USD,98.416083,6.57,100.463708,5.69
US900123CL22,25.03.2027,1091,USD,97.929667,6.80,100.068667,6.02
USM88269US88,24.09.2027,1274,USD,105.339444,6.89,107.472111,6.24
US900123DF45,15.01.2028,1387,USD,111.281861,7.05,113.475153,6.44
US900123CP36,17.02.2028,1420,USD,94.722917,6.87,96.752625,6.27
US900123CQ19,24.10.2028,1670,USD,99.531153,6.93,101.539194,6.42
US900123DH01,14.03.2029,1811,USD,108.400625,7.41,110.494750,6.95
US900123CT57,26.04.2029,1854,USD,104.420625,7.34,106.546167,6.86
US900123AL40,15.01.2030,2118,USD,126.068972,6.86,128.606931,6.41
US900123CY43,13.03.2030,2175,USD,89.812333,7.45,91.999083,6.97
US900123DJ66,13.07.2030,2297,USD,109.409389,7.60,111.558431,7.20
US900123DA57,15.01.2031,2483,USD,92.863056,7.54,94.973639,7.13
US900123DC14,26.06.2031,2645,USD,92.396708,7.53,94.601667,7.12
US900123DG28,19.01.2033,3218,USD,112.261917,7.72,114.339042,7.42
US900123DD96,20.09.2033,3462,USD,93.101500,7.56,95.282667,7.23
US900123AT75,14.02.2034,3609,USD,104.460000,7.50,106.672667,7.19
US900123DK30,15.05.2034,3699,USD,100.485944,7.69,102.413486,7.42
US900123AY60,17.03.2036,4371,USD,93.746167,7.71,95.892458,7.44
US900123BB58,05.03.2038,5089,USD,95.952333,7.79,98.341750,7.51
US900123BG46,30.05.2040,5906,USD,90.350250,8.08,92.954500,7.77
US900123BJ84,14.01.2041,6135,USD,82.712000,8.03,84.996000,7.75
US900123CB40,16.04.2043,6957,USD,71.670292,8.03,73.690917,7.77
US900123CG37,17.02.2045,7630,USD,85.827917,8.12,87.928125,7.89
US900123CM05,11.05.2047,8443,USD,77.481167,8.14,79.508083,7.91
XS1843443356,31.03.2025,367,EUR,104.524727,4.70,0.000000,0.00
XS1629918415,14.06.2025,442,EUR,100.874257,4.71,102.798656,3.08
XS1909184753,16.02.2026,689,EUR,101.330721,4.78,103.339760,3.69
XS2361850527,08.07.2027,1196,EUR,102.001691,4.76,104.056459,4.09
XS2790222116,21.05.2030,2244,EUR,99.950767,5.90,100.485247,5.81
