Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,46,USD,102.128611,11.47,103.688889,0.00
US900123CF53,22.03.2024,136,USD,99.608750,8.74,101.320694,4.15
US900123CV04,10.08.2024,277,USD,100.499583,7.76,102.314861,5.31
US900123CW86,14.11.2024,373,USD,100.666111,7.70,102.670222,5.65
US900123AW05,05.02.2025,456,USD,101.647722,7.56,103.675694,5.88
US900123CX69,13.03.2025,492,USD,96.155500,7.81,98.181111,6.20
US900123CZ18,14.10.2025,707,USD,97.702292,7.91,99.692708,6.79
US900123DB31,26.01.2026,811,USD,94.965639,7.93,96.972028,6.92
US900123CJ75,14.04.2026,889,USD,92.206528,7.95,94.225139,7.01
US900123CK49,09.10.2026,1067,USD,92.442167,7.97,94.464250,7.17
US900123CL22,25.03.2027,1234,USD,94.578000,8.10,96.656333,7.38
USM88269US88,24.09.2027,1417,USD,102.672222,8.09,104.735000,7.49
US900123DF45,15.01.2028,1530,USD,108.372222,8.34,110.342083,7.81
US900123CP36,17.02.2028,1563,USD,90.678889,8.06,92.707361,7.47
US900123CQ19,24.10.2028,1813,USD,91.764181,8.23,93.813208,7.71
US900123DH01,14.03.2029,1954,USD,104.380208,8.66,106.407292,8.20
US900123CT57,26.04.2029,1997,USD,96.372986,8.52,98.430347,8.05
US900123AL40,15.01.2030,2261,USD,119.944444,8.44,122.360417,8.00
US900123CY43,13.03.2030,2318,USD,84.755500,8.57,86.809667,8.12
US900123DJ66,13.07.2030,2440,USD,104.604583,8.78,106.635278,8.39
US900123DA57,15.01.2031,2626,USD,87.409111,8.69,89.457167,8.28
US900123DC14,26.06.2031,2788,USD,86.752847,8.67,88.785486,8.27
US900123DG28,19.01.2033,3361,USD,105.117500,9.00,107.204583,8.68
US900123DD96,20.09.2033,3605,USD,86.603611,8.68,88.714722,8.33
US900123AT75,14.02.2034,3752,USD,97.447444,8.65,99.571889,8.34
US900123AY60,17.03.2036,4514,USD,85.669861,8.94,88.013056,8.60
US900123BB58,05.03.2038,5232,USD,87.888611,8.92,90.058889,8.63
US900123BG46,30.05.2040,6049,USD,82.793750,9.13,84.921250,8.85
US900123BJ84,14.01.2041,6278,USD,75.306333,9.08,77.624667,8.76
US900123CB40,16.04.2043,7100,USD,63.044375,8.95,65.119458,8.64
US900123CG37,17.02.2045,7773,USD,77.620222,9.20,79.782028,8.92
US900123CM05,11.05.2047,8586,USD,70.256111,9.14,72.393056,8.85
XS1843443356,31.03.2025,510,EUR,101.305691,5.74,103.257964,4.27
XS1629918415,14.06.2025,585,EUR,97.804448,5.58,99.962208,4.13
XS1909184753,16.02.2026,832,EUR,102.036096,6.02,103.989589,5.09
XS2361850527,08.07.2027,1339,EUR,95.423333,6.26,97.682240,5.54
