Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1530,USD,105.955556,6.23,107.695833,5.78
US900123CF53,22.03.2024,1620,USD,98.017361,6.37,99.874306,5.89
US900123CV04,10.08.2024,1761,USD,101.575694,6.37,103.310972,5.96
US900123AW05,05.02.2025,1940,USD,104.334028,6.71,106.075000,6.34
US900123CJ75,14.04.2026,2373,USD,87.211806,6.71,88.935417,6.36
US900123CK49,09.10.2026,2551,USD,89.631250,6.78,91.608333,6.40
US900123CL22,25.03.2027,2718,USD,94.233333,7.07,97.591667,6.48
US900123CP36,17.02.2028,3047,USD,89.875694,6.87,91.729167,6.56
US900123CQ19,24.10.2028,3297,USD,97.809375,6.89,99.793403,6.59
US900123CT57,26.04.2029,3481,USD,108.497569,7.21,110.440931,6.94
US900123AL40,15.01.2030,3745,USD,136.018750,7.25,138.234722,7.00
US900123AT75,14.02.2034,5236,USD,107.655556,7.28,109.850000,7.05
US900123AY60,17.03.2036,5998,USD,95.584722,7.40,97.772917,7.17
US900123BB58,05.03.2038,6716,USD,99.355556,7.39,101.545833,7.18
US900123BG46,30.05.2040,7533,USD,95.081250,7.46,97.268750,7.25
US900123BJ84,14.01.2041,7762,USD,86.566667,7.41,88.750000,7.18
US900123CB40,16.04.2043,8584,USD,0.000000,0.00,0.000000,0.00
US900123CG37,17.02.2045,9257,USD,91.617361,7.46,93.804167,7.26
US900123CM05,11.05.2047,10070,USD,84.259722,7.29,86.441667,7.08
XS1843443356,31.03.2025,1994,EUR,102.502049,4.62,104.277322,4.25
XS1629918415,14.06.2025,2069,EUR,94.092213,4.68,95.859973,4.31
XS1909184753,16.02.2026,2316,EUR,104.233425,5.04,106.111918,4.70
