Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3495,USD,110.225694,4.73,115.055556,4.15
US900123AW05,05.02.2025,3815,USD,121.200694,4.82,126.053125,4.31
US900123AL40,15.01.2030,5620,USD,172.385417,5.14,177.300347,4.83
US900123AT75,14.02.2034,7111,USD,131.788889,5.37,136.650000,5.05
US900123AY60,17.03.2036,7873,USD,121.305556,5.43,126.151042,5.10
US900123BB58,05.03.2038,8591,USD,126.963889,5.46,131.814583,5.16
US900123BG46,30.05.2040,9408,USD,118.881250,5.49,123.725000,5.19
US900123BJ84,14.01.2041,9637,USD,107.716667,5.49,112.550000,5.18
US900123CB40,16.04.2043,10459,USD,95.023958,5.34,99.841667,5.01
US900123CG37,17.02.2045,11132,USD,116.184028,5.53,121.026042,5.25
