KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,547,USD,96.853139,9.57,99.950694,7.36
US900123CF53,22.03.2024,637,USD,94.339444,10.31,97.395333,8.35
US900123CV04,10.08.2024,778,USD,95.092611,10.23,98.223167,8.56
US900123CW86,14.11.2024,874,USD,90.917222,10.28,94.046444,8.75
US900123AW05,05.02.2025,957,USD,96.659569,10.12,99.806514,8.74
US900123CX69,13.03.2025,993,USD,87.765361,10.01,90.890583,8.61
US900123CZ18,14.10.2025,1208,USD,90.669583,10.22,93.735417,9.08
US900123DB31,26.01.2026,1312,USD,86.078778,10.13,89.181556,9.02
US900123CJ75,14.04.2026,1390,USD,82.467389,10.19,85.601611,9.1
US900123CK49,09.10.2026,1568,USD,82.782625,10.23,85.769792,9.28
US900123CL22,25.03.2027,1735,USD,85.506333,10.33,88.576,9.45
USM88269US88,24.09.2027,1918,USD,95.43,10.28,98.535556,9.51
US900123CP36,17.02.2028,2064,USD,80.090986,10.29,83.282931,9.45
US900123CQ19,24.10.2028,2314,USD,81.725833,10.35,84.925889,9.59
US900123CT57,26.04.2029,2498,USD,87.893472,10.39,91.140194,9.69
US900123AL40,15.01.2030,2762,USD,112.719792,10.42,116.828736,9.7
US900123CY43,13.03.2030,2819,USD,75.327917,10.23,78.56125,9.52
US900123DA57,15.01.2031,3127,USD,78.326917,10.29,81.523028,9.64
US900123DD96,20.09.2033,4106,USD,76.205222,10.39,79.497444,9.81
US900123AT75,14.02.2034,4253,USD,90.599889,9.79,94.096778,9.26
US900123AY60,17.03.2036,5015,USD,77.808431,10.16,81.224819,9.62
US900123BB58,05.03.2038,5733,USD,80.260139,10.05,83.650694,9.56
US900123BG46,30.05.2040,6550,USD,73.152,10.07,76.587,9.57
US900123BJ84,14.01.2041,6779,USD,69.600667,9.94,72.967333,9.43
US900123CB40,16.04.2043,7601,USD,62.919833,8.92,66.094,8.47
US900123CG37,17.02.2045,8274,USD,73.181153,9.87,76.522764,9.41
US900123CM05,11.05.2047,9087,USD,65.659806,9.42,68.848694,8.98
XS1843443356,31.03.2025,1011,EUR,93.663055,7.69,96.94374,6.32
XS1629918415,14.06.2025,1086,EUR,88.778041,7.65,92.298658,6.22
XS1909184753,16.02.2026,1333,EUR,93.153562,8.02,96.462548,6.92
XS2361850527,08.07.2027,1840,EUR,87.747192,8.53,91.105137,7.62
