Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,124,USD,100.606056,7.53,102.448528,2.22
US900123CW86,14.11.2024,220,USD,101.611000,6.67,103.435889,3.68
US900123AW05,05.02.2025,303,USD,102.053625,6.39,104.020028,4.07
US900123CX69,13.03.2025,339,USD,98.403139,6.37,100.318778,4.31
US900123CZ18,14.10.2025,554,USD,103.067250,6.38,0.000000,0.00
US900123DB31,26.01.2026,658,USD,98.222000,6.37,100.264361,5.21
US900123CJ75,14.04.2026,736,USD,98.031167,6.41,0.000000,0.00
US900123CK49,09.10.2026,914,USD,98.806958,6.46,0.000000,0.00
US900123CL22,25.03.2027,1081,USD,98.438667,6.67,100.565333,5.91
USM88269US88,24.09.2027,1264,USD,105.911444,6.76,108.008667,6.14
US900123DF45,15.01.2028,1377,USD,111.829736,6.94,114.038750,6.35
US900123CP36,17.02.2028,1410,USD,95.082042,6.81,97.201694,6.20
US900123CQ19,24.10.2028,1660,USD,99.953278,6.86,102.044375,6.35
US900123DH01,14.03.2029,1801,USD,108.993000,7.32,111.143292,6.86
US900123CT57,26.04.2029,1844,USD,104.934250,7.26,107.062514,6.80
US900123AL40,15.01.2030,2108,USD,126.473847,6.82,129.238750,6.35
US900123CY43,13.03.2030,2165,USD,90.183583,7.40,92.376667,6.94
US900123DJ66,13.07.2030,2287,USD,110.049514,7.52,112.243944,7.13
US900123DA57,15.01.2031,2473,USD,93.183806,7.51,95.365500,7.11
US900123DC14,26.06.2031,2635,USD,92.663583,7.51,94.823819,7.12
US900123DG28,19.01.2033,3208,USD,112.591292,7.70,114.779583,7.40
US900123DD96,20.09.2033,3452,USD,93.291000,7.55,95.499389,7.23
US900123AT75,14.02.2034,3599,USD,104.701000,7.49,107.081556,7.18
US900123DK30,15.05.2034,3689,USD,100.724569,7.68,102.693833,7.42
US900123AY60,17.03.2036,4361,USD,93.712042,7.74,95.997722,7.45
US900123BB58,05.03.2038,5079,USD,96.092583,7.79,98.693556,7.50
US900123BG46,30.05.2040,5896,USD,90.875000,8.04,93.416250,7.75
US900123BJ84,14.01.2041,6125,USD,82.917000,8.02,85.197667,7.76
US900123CB40,16.04.2043,6947,USD,71.752167,8.04,73.964958,7.76
US900123CG37,17.02.2045,7620,USD,85.946542,8.13,88.180361,7.89
US900123CM05,11.05.2047,8433,USD,77.621917,8.14,79.853722,7.89
XS1843443356,31.03.2025,357,EUR,100.149370,4.57,102.053068,2.63
XS1629918415,14.06.2025,432,EUR,101.187055,4.54,103.152213,2.86
XS1909184753,16.02.2026,679,EUR,101.595798,4.70,103.685251,3.57
XS2361850527,08.07.2027,1186,EUR,102.273227,4.71,104.338902,4.04
XS2790222116,21.05.2030,2234,EUR,100.569726,5.81,101.220397,5.70
