Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CF53,22.03.2024,58,USD,101.212611,10.19,102.939556,0.00
US900123CV04,10.08.2024,199,USD,102.415778,7.25,104.196056,3.94
US900123CW86,14.11.2024,295,USD,100.038889,6.95,101.916000,4.57
US900123AW05,05.02.2025,378,USD,103.850153,6.97,105.783125,5.06
US900123CX69,13.03.2025,414,USD,98.397528,7.18,100.398139,5.33
US900123CZ18,14.10.2025,629,USD,100.773833,6.99,102.781250,5.76
US900123DB31,26.01.2026,733,USD,0.000000,0.00,0.000000,0.00
US900123CJ75,14.04.2026,811,USD,95.400556,7.10,97.419167,6.10
US900123CK49,09.10.2026,989,USD,95.942875,7.13,98.029958,6.27
US900123CL22,25.03.2027,1156,USD,98.298333,7.32,100.389667,6.57
USM88269US88,24.09.2027,1339,USD,106.832667,7.34,108.873444,6.73
US900123DF45,15.01.2028,1452,USD,108.187875,7.53,110.215736,6.97
US900123CP36,17.02.2028,1485,USD,94.320069,7.41,96.384542,6.81
US900123CQ19,24.10.2028,1735,USD,96.472250,7.40,98.516278,6.89
US900123DH01,14.03.2029,1876,USD,109.999417,7.78,112.031500,7.33
US900123CT57,26.04.2029,1919,USD,101.469889,7.71,103.522250,7.25
US900123AL40,15.01.2030,2183,USD,121.109875,7.49,123.632847,7.03
US900123CY43,13.03.2030,2240,USD,89.495417,7.84,91.657583,7.36
US900123DJ66,13.07.2030,2362,USD,106.021819,7.97,108.067514,7.59
US900123DA57,15.01.2031,2548,USD,89.811750,7.91,91.919806,7.49
US900123DC14,26.06.2031,2710,USD,89.145944,7.92,91.248583,7.52
US900123DG28,19.01.2033,3283,USD,107.718208,8.17,109.775292,7.86
US900123DD96,20.09.2033,3527,USD,92.378889,7.98,94.505000,7.65
US900123AT75,14.02.2034,3674,USD,103.438556,8.02,105.653000,7.70
US900123AY60,17.03.2036,4436,USD,92.203347,8.22,94.446542,7.91
US900123BB58,05.03.2038,5154,USD,94.732306,8.23,97.142583,7.93
US900123BG46,30.05.2040,5971,USD,86.451500,8.40,88.881000,8.10
US900123BJ84,14.01.2041,6200,USD,78.605667,8.41,80.825000,8.12
US900123CB40,16.04.2043,7022,USD,67.880083,8.41,69.969167,8.13
US900123CG37,17.02.2045,7695,USD,84.423236,8.53,86.570042,8.28
US900123CM05,11.05.2047,8508,USD,73.104972,8.54,75.165917,8.29
XS1843443356,31.03.2025,432,EUR,103.226347,5.10,105.063620,3.50
XS1629918415,14.06.2025,507,EUR,99.627071,5.04,101.531831,3.60
XS1909184753,16.02.2026,754,EUR,105.112329,5.07,107.115822,4.05
XS2361850527,08.07.2027,1261,EUR,99.799710,5.21,101.840617,4.55
