Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,58,USD,101.558583,10.05,103.072056,0.72
US900123CW86,14.11.2024,154,USD,99.527111,7.84,101.100000,4.20
US900123AW05,05.02.2025,237,USD,102.516222,7.52,104.242625,4.93
US900123CX69,13.03.2025,273,USD,98.821500,7.36,100.495139,5.16
US900123CZ18,14.10.2025,488,USD,100.434792,6.85,102.175750,5.56
US900123DB31,26.01.2026,592,USD,98.669639,6.82,100.500000,5.67
US900123CJ75,14.04.2026,670,USD,96.598528,6.65,98.435167,5.62
US900123CK49,09.10.2026,848,USD,97.126667,6.64,98.979458,5.80
US900123CL22,25.03.2027,1015,USD,99.596000,6.68,101.482667,5.97
USM88269US88,24.09.2027,1198,USD,107.240222,6.75,109.133444,6.16
US900123DF45,15.01.2028,1311,USD,113.658722,6.81,115.583736,6.28
US900123CP36,17.02.2028,1344,USD,96.284389,6.80,98.154042,6.24
US900123CQ19,24.10.2028,1594,USD,98.012681,6.88,99.817778,6.43
US900123DH01,14.03.2029,1735,USD,111.026708,7.17,112.979000,6.75
US900123CT57,26.04.2029,1778,USD,103.013486,7.12,104.955750,6.69
US900123AL40,15.01.2030,2042,USD,129.724944,6.50,132.397847,6.03
US900123CY43,13.03.2030,2099,USD,92.555500,7.13,94.541583,6.71
US900123DJ66,13.07.2030,2221,USD,112.765083,7.27,114.732514,6.92
US900123DA57,15.01.2031,2407,USD,95.433111,7.31,97.348806,6.95
US900123DC14,26.06.2031,2569,USD,94.916347,7.31,96.832583,6.97
US900123DG28,19.01.2033,3142,USD,115.698000,7.47,117.666292,7.20
US900123DD96,20.09.2033,3386,USD,95.560611,7.39,97.545000,7.11
US900123AT75,14.02.2034,3533,USD,107.651444,7.27,109.789000,6.99
US900123DK30,15.05.2034,3623,USD,101.711056,7.46,103.519319,7.23
US900123AY60,17.03.2036,4295,USD,96.405361,7.55,98.501042,7.29
US900123BB58,05.03.2038,5013,USD,99.763611,7.51,102.030583,7.26
US900123BG46,30.05.2040,5830,USD,90.931750,7.78,93.161000,7.53
US900123BJ84,14.01.2041,6059,USD,85.565333,7.84,87.604000,7.61
US900123CB40,16.04.2043,6881,USD,71.758875,7.85,73.697667,7.61
US900123CG37,17.02.2045,7554,USD,88.543722,7.98,90.572542,7.77
US900123CM05,11.05.2047,8367,USD,77.366111,7.96,79.319917,7.75
XS1843443356,31.03.2025,291,EUR,100.476671,5.18,102.287370,2.94
XS1629918415,14.06.2025,366,EUR,101.605120,4.96,0.000000,0.00
XS1909184753,16.02.2026,613,EUR,102.362503,4.75,104.332956,3.57
XS2361850527,08.07.2027,1120,EUR,103.059161,4.74,105.022836,4.07
XS2790222116,21.05.2030,2168,EUR,101.363055,5.86,103.153726,5.52
