Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,121,USD,100.897472,8.18,103.016028,1.85
US900123CF53,22.03.2024,211,USD,101.152778,8.04,103.308667,4.27
US900123CV04,10.08.2024,352,USD,99.058944,7.65,101.267500,5.31
US900123CW86,14.11.2024,448,USD,99.007556,7.81,101.203778,5.95
US900123AW05,05.02.2025,531,USD,99.973236,7.68,102.181181,6.11
US900123CX69,13.03.2025,567,USD,96.655694,7.90,98.842917,6.40
US900123CZ18,14.10.2025,782,USD,98.988083,8.09,101.162917,6.99
US900123DB31,26.01.2026,886,USD,93.044444,8.14,95.249222,7.12
US900123CJ75,14.04.2026,964,USD,92.307722,8.21,94.520944,7.25
US900123CK49,09.10.2026,1142,USD,92.719125,8.24,94.937292,7.41
US900123CL22,25.03.2027,1309,USD,95.299333,8.36,97.604000,7.60
USM88269US88,24.09.2027,1492,USD,104.231333,8.41,106.548889,7.76
US900123DF45,15.01.2028,1605,USD,105.377792,8.67,107.627514,8.09
US900123CP36,17.02.2028,1638,USD,88.335653,8.32,90.564597,7.70
US900123CQ19,24.10.2028,1888,USD,92.638667,8.40,94.880722,7.85
US900123DH01,14.03.2029,2029,USD,106.356667,8.86,108.614833,8.38
US900123CT57,26.04.2029,2072,USD,98.105306,8.62,100.438028,8.10
US900123AL40,15.01.2030,2336,USD,117.596458,8.51,120.352403,8.02
US900123CY43,13.03.2030,2393,USD,85.722917,8.62,87.975250,8.14
US900123DJ66,13.07.2030,2515,USD,101.842236,8.96,104.077625,8.55
US900123DA57,15.01.2031,2701,USD,85.914583,8.69,88.208694,8.24
US900123DC14,26.06.2031,2863,USD,85.357528,8.65,87.646806,8.22
US900123DG28,19.01.2033,3436,USD,103.208458,9.01,105.486625,8.67
US900123DD96,20.09.2033,3680,USD,88.997556,8.57,91.375778,8.20
US900123AT75,14.02.2034,3827,USD,96.864222,8.49,99.471111,8.12
US900123AY60,17.03.2036,4589,USD,88.703264,8.77,91.255653,8.42
US900123BB58,05.03.2038,5307,USD,91.606472,8.69,94.225028,8.36
US900123BG46,30.05.2040,6124,USD,82.727000,8.94,85.318000,8.61
US900123BJ84,14.01.2041,6353,USD,75.605667,8.85,78.014333,8.53
US900123CB40,16.04.2043,7175,USD,66.300333,8.66,68.626500,8.33
US900123CG37,17.02.2045,7848,USD,78.053819,8.96,80.451431,8.67
US900123CM05,11.05.2047,8661,USD,70.713139,8.90,73.037028,8.60
XS1843443356,31.03.2025,585,EUR,100.162945,5.73,102.379492,4.29
XS1629918415,14.06.2025,660,EUR,96.270464,5.86,98.479984,4.54
XS1909184753,16.02.2026,907,EUR,100.562603,6.13,102.803589,5.16
XS2361850527,08.07.2027,1414,EUR,93.608817,6.46,95.862631,5.78
