Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,113,USD,100.633083,8.19,102.468278,2.34
US900123CW86,14.11.2024,209,USD,101.647111,6.98,103.470889,3.79
US900123AW05,05.02.2025,292,USD,101.922972,6.82,103.808403,4.48
US900123CX69,13.03.2025,328,USD,98.213000,6.82,100.108028,4.68
US900123CZ18,14.10.2025,543,USD,99.553542,6.76,101.513083,5.42
US900123DB31,26.01.2026,647,USD,97.815139,6.74,99.787111,5.58
US900123CJ75,14.04.2026,725,USD,95.452028,6.77,97.425056,5.71
US900123CK49,09.10.2026,903,USD,95.790417,6.81,97.776125,5.95
US900123CL22,25.03.2027,1070,USD,97.663000,7.05,99.701333,6.30
USM88269US88,24.09.2027,1253,USD,104.917222,7.15,106.970667,6.53
US900123DF45,15.01.2028,1366,USD,110.926472,7.28,113.062625,6.68
US900123CP36,17.02.2028,1399,USD,93.895639,7.24,95.937819,6.63
US900123CQ19,24.10.2028,1649,USD,98.579431,7.29,0.000000,0.00
US900123DH01,14.03.2029,1790,USD,107.739458,7.67,109.849667,7.20
US900123CT57,26.04.2029,1833,USD,103.596236,7.64,105.704139,7.16
US900123AL40,15.01.2030,2097,USD,124.946694,7.16,127.516625,6.70
US900123CY43,13.03.2030,2154,USD,88.415000,7.85,90.587917,7.38
US900123DJ66,13.07.2030,2276,USD,108.249333,7.92,110.362069,7.53
US900123DA57,15.01.2031,2462,USD,91.364611,7.93,93.528250,7.50
US900123DC14,26.06.2031,2624,USD,90.757097,7.93,92.786694,7.55
US900123DG28,19.01.2033,3197,USD,110.764750,8.01,112.896958,7.71
US900123DD96,20.09.2033,3441,USD,91.271611,7.91,93.425889,7.58
US900123AT75,14.02.2034,3588,USD,102.523444,7.84,104.808556,7.52
US900123DK30,15.05.2034,3678,USD,98.496556,8.04,100.404458,7.78
US900123AY60,17.03.2036,4350,USD,91.410111,8.09,93.702597,7.79
US900123BB58,05.03.2038,5068,USD,93.829111,8.10,96.245806,7.81
US900123BG46,30.05.2040,5885,USD,88.549250,8.35,90.970000,8.06
US900123BJ84,14.01.2041,6114,USD,80.346333,8.38,82.586667,8.10
US900123CB40,16.04.2043,6936,USD,66.852625,8.40,69.030333,8.11
US900123CG37,17.02.2045,7609,USD,83.207972,8.47,85.399986,8.22
US900123CM05,11.05.2047,8422,USD,74.935611,8.50,77.119472,8.24
XS1843443356,31.03.2025,346,EUR,100.232753,4.62,102.219110,2.52
XS1629918415,14.06.2025,421,EUR,101.137732,4.71,103.117131,2.96
XS1909184753,16.02.2026,668,EUR,101.372082,4.91,103.482120,3.73
XS2361850527,08.07.2027,1175,EUR,101.932716,4.88,104.046484,4.18
XS2790222116,21.05.2030,2223,EUR,100.024781,5.95,100.680260,5.84
