Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,94,USD,100.939222,8.67,102.714500,1.79
US900123CW86,14.11.2024,190,USD,102.039667,6.93,103.795778,3.49
US900123AW05,05.02.2025,273,USD,102.407208,6.65,104.198181,4.22
US900123CX69,13.03.2025,309,USD,98.674306,6.68,100.490917,4.47
US900123CZ18,14.10.2025,524,USD,100.317000,6.45,102.158417,5.12
US900123DB31,26.01.2026,628,USD,98.615833,6.45,100.552222,5.25
US900123CJ75,14.04.2026,706,USD,96.315333,6.46,98.261944,5.38
US900123CK49,09.10.2026,884,USD,96.740708,6.53,98.697792,5.65
US900123CL22,25.03.2027,1051,USD,99.138667,6.61,101.105000,5.86
USM88269US88,24.09.2027,1234,USD,106.563111,6.74,108.540889,6.12
US900123DF45,15.01.2028,1347,USD,112.759653,6.86,114.824514,6.27
US900123CP36,17.02.2028,1380,USD,95.658125,6.80,97.633597,6.19
US900123CQ19,24.10.2028,1630,USD,97.311194,6.90,99.385222,6.36
US900123DH01,14.03.2029,1771,USD,109.891250,7.26,111.946333,6.79
US900123CT57,26.04.2029,1814,USD,101.872167,7.23,103.871528,6.76
US900123AL40,15.01.2030,2078,USD,127.504431,6.76,130.210403,6.27
US900123CY43,13.03.2030,2135,USD,90.942083,7.35,93.094250,6.88
US900123DJ66,13.07.2030,2257,USD,110.911931,7.48,112.902625,7.11
US900123DA57,15.01.2031,2443,USD,93.894639,7.48,95.893694,7.09
US900123DC14,26.06.2031,2605,USD,93.416167,7.48,95.408806,7.10
US900123DG28,19.01.2033,3178,USD,113.801542,7.62,115.813625,7.33
US900123DD96,20.09.2033,3422,USD,93.869667,7.55,95.979778,7.23
US900123AT75,14.02.2034,3569,USD,105.694667,7.44,107.843111,7.14
US900123DK30,15.05.2034,3659,USD,101.497986,7.66,103.398347,7.40
US900123AY60,17.03.2036,4331,USD,94.408958,7.73,96.594153,7.44
US900123BB58,05.03.2038,5049,USD,97.108750,7.74,99.436028,7.47
US900123BG46,30.05.2040,5866,USD,91.909500,7.98,94.267000,7.71
US900123BJ84,14.01.2041,6095,USD,83.227000,8.05,85.426333,7.78
US900123CB40,16.04.2043,6917,USD,69.450917,8.08,71.605000,7.80
US900123CG37,17.02.2045,7590,USD,86.032625,8.18,88.175431,7.95
US900123CM05,11.05.2047,8403,USD,77.679083,8.20,79.834028,7.94
XS1843443356,31.03.2025,327,EUR,100.673507,4.38,102.426849,2.41
XS1629918415,14.06.2025,402,EUR,101.616448,4.48,103.389208,2.82
XS1909184753,16.02.2026,649,EUR,102.325027,4.49,104.151443,3.44
XS2361850527,08.07.2027,1156,EUR,103.565833,4.40,105.429740,3.77
XS2790222116,21.05.2030,2204,EUR,101.749603,5.67,102.301795,5.57
