KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,586,USD,100.858861,8.62,103.078139,7.14
US900123CF53,22.03.2024,676,USD,94.9845,9.27,97.376444,7.83
US900123CV04,10.08.2024,817,USD,95.634333,9.41,98.119611,8.15
US900123CW86,14.11.2024,913,USD,91.451111,9.55,94.001222,8.35
US900123AW05,05.02.2025,996,USD,97.045097,9.51,99.420069,8.5
US900123CX69,13.03.2025,1032,USD,88.36875,9.33,90.717361,8.32
US900123CZ18,14.10.2025,1247,USD,91.497667,9.55,93.889083,8.69
US900123DB31,26.01.2026,1351,USD,86.600389,9.62,88.971778,8.79
US900123CJ75,14.04.2026,1429,USD,83.748778,9.43,86.172389,8.62
US900123CK49,09.10.2026,1607,USD,83.932042,9.58,86.381125,8.83
US900123CL22,25.03.2027,1774,USD,86.739,9.71,89.115333,9.05
USM88269US88,24.09.2027,1957,USD,96.769222,9.69,99.267,9.08
US900123CP36,17.02.2028,2103,USD,81.576014,9.66,84.057486,9.03
US900123CQ19,24.10.2028,2353,USD,83.506306,9.71,86.109333,9.11
US900123CT57,26.04.2029,2537,USD,89.659611,9.8,92.169972,9.27
US900123AL40,15.01.2030,2801,USD,115.257319,9.75,118.741292,9.16
US900123CY43,13.03.2030,2858,USD,76.84775,9.71,79.562917,9.13
US900123DA57,15.01.2031,3166,USD,79.575861,9.86,82.195917,9.34
US900123DD96,20.09.2033,4145,USD,78.523111,9.83,81.155222,9.39
US900123AT75,14.02.2034,4292,USD,93.008444,9.28,96.235889,8.81
US900123AY60,17.03.2036,5054,USD,79.736736,9.72,82.862931,9.24
US900123BB58,05.03.2038,5772,USD,82.827861,9.55,86.101139,9.1
US900123BG46,30.05.2040,6589,USD,78.8125,9.61,81.841,9.19
US900123BJ84,14.01.2041,6818,USD,70.579333,9.67,73.519667,9.24
US900123CB40,16.04.2043,7640,USD,62.17825,8.95,65.099333,8.52
US900123CG37,17.02.2045,8313,USD,74.085847,9.63,77.067653,9.23
US900123CM05,11.05.2047,9126,USD,65.736861,9.32,68.527806,8.93
XS1843443356,31.03.2025,1050,EUR,96.162877,6.35,98.737219,5.34
XS1629918415,14.06.2025,1125,EUR,94.525781,6.36,97.290589,5.31
XS1909184753,16.02.2026,1372,EUR,95.726945,6.92,98.473438,6.06
XS2361850527,08.07.2027,1879,EUR,91.125726,7.41,93.987699,6.68
