Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,99,USD,100.977389,9.63,102.951944,2.50
US900123CF53,22.03.2024,189,USD,101.365194,8.55,103.372083,4.65
US900123CV04,10.08.2024,330,USD,99.341361,7.83,101.411917,5.50
US900123CW86,14.11.2024,426,USD,99.201222,8.05,101.261444,6.21
US900123AW05,05.02.2025,509,USD,99.979444,8.02,102.063389,6.47
US900123CX69,13.03.2025,545,USD,94.565611,8.20,96.641833,6.72
US900123CZ18,14.10.2025,760,USD,99.077958,8.29,101.158792,7.21
US900123DB31,26.01.2026,864,USD,93.213528,8.27,95.284306,7.29
US900123CJ75,14.04.2026,942,USD,92.590639,8.28,94.659861,7.36
US900123CK49,09.10.2026,1120,USD,93.031500,8.29,95.107667,7.50
US900123CL22,25.03.2027,1287,USD,95.585333,8.42,97.688000,7.72
USM88269US88,24.09.2027,1470,USD,104.889000,8.36,107.014556,7.76
US900123DF45,15.01.2028,1583,USD,106.310833,8.56,108.393556,8.02
US900123CP36,17.02.2028,1616,USD,89.134611,8.21,91.215556,7.63
US900123CQ19,24.10.2028,1866,USD,93.150958,8.39,95.247014,7.87
US900123DH01,14.03.2029,2007,USD,102.109042,8.89,104.250208,8.42
US900123CT57,26.04.2029,2050,USD,98.540097,8.63,100.650819,8.16
US900123AL40,15.01.2030,2314,USD,117.512167,8.63,120.101111,8.17
US900123CY43,13.03.2030,2371,USD,82.918167,8.76,85.068500,8.29
US900123DJ66,13.07.2030,2493,USD,101.591528,9.12,103.689917,8.72
US900123DA57,15.01.2031,2679,USD,85.640667,8.84,87.742778,8.42
US900123DC14,26.06.2031,2841,USD,84.997236,8.81,87.094514,8.41
US900123DG28,19.01.2033,3414,USD,102.932333,9.13,105.105500,8.81
US900123DD96,20.09.2033,3658,USD,88.953722,8.65,91.176944,8.30
US900123AT75,14.02.2034,3805,USD,96.270889,8.65,98.633778,8.31
US900123AY60,17.03.2036,4567,USD,88.305306,8.90,87.206194,8.57
US900123BB58,05.03.2038,5285,USD,87.542389,8.81,90.018944,8.50
US900123BG46,30.05.2040,6102,USD,82.699750,9.00,85.154750,8.68
US900123BJ84,14.01.2041,6331,USD,75.222667,8.96,77.647333,8.63
US900123CB40,16.04.2043,7153,USD,65.791708,8.78,68.033875,8.46
US900123CG37,17.02.2045,7826,USD,77.723278,9.05,80.113889,8.76
US900123CM05,11.05.2047,8639,USD,70.188556,9.02,72.511444,8.72
XS1843443356,31.03.2025,563,EUR,100.560951,5.69,102.554497,4.35
XS1629918415,14.06.2025,638,EUR,96.938820,5.64,99.052339,4.35
XS1909184753,16.02.2026,885,EUR,100.984027,6.11,103.081014,5.18
XS2361850527,08.07.2027,1392,EUR,93.874795,6.48,96.011609,5.83
