Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CX69,13.03.2025,35,USD,101.210194,8.79,102.207417,0.00
US900123CZ18,14.10.2025,250,USD,102.426333,5.69,103.567167,4.08
US900123DB31,26.01.2026,354,USD,99.264944,5.68,100.404722,4.51
US900123CJ75,14.04.2026,432,USD,99.525222,5.83,100.787444,4.76
US900123CK49,09.10.2026,610,USD,99.794375,6.01,101.235542,5.13
US900123CL22,25.03.2027,777,USD,101.978333,6.10,103.775000,5.23
USM88269US88,24.09.2027,960,USD,109.210333,6.07,110.881889,5.43
US900123DF45,15.01.2028,1073,USD,110.369042,6.18,112.003764,5.63
US900123CP36,17.02.2028,1106,USD,99.458903,6.21,101.102847,5.62
US900123CQ19,24.10.2028,1356,USD,101.010417,6.34,102.681472,5.85
US900123DH01,14.03.2029,1497,USD,113.597917,6.58,115.295083,6.15
US900123CT57,26.04.2029,1540,USD,105.611056,6.66,107.257778,6.24
US900123AL40,15.01.2030,1804,USD,124.302708,6.25,126.527653,5.80
US900123CY43,13.03.2030,1861,USD,95.567417,6.78,97.435750,6.35
US900123DJ66,13.07.2030,1983,USD,111.177986,6.76,113.089375,6.38
US900123DA57,15.01.2031,2169,USD,95.370083,6.99,97.256194,6.60
US900123DC14,26.06.2031,2331,USD,94.870778,7.01,96.766056,6.64
US900123DL13,17.07.2032,2718,USD,99.951042,7.20,101.742208,6.90
US900123DG28,19.01.2033,2904,USD,113.244708,7.23,115.181875,6.95
US900123DD96,20.09.2033,3148,USD,97.892556,7.22,99.810778,6.92
US900123AT75,14.02.2034,3295,USD,109.879222,7.08,111.939111,6.79
US900123DK30,15.05.2034,3385,USD,103.968625,7.28,105.790347,7.03
US900123DN78,03.01.2035,3618,USD,94.915833,7.31,96.641056,7.07
US900123AY60,17.03.2036,4057,USD,99.032514,7.36,100.948903,7.11
US900123BB58,05.03.2038,4775,USD,104.172972,7.11,106.376528,6.87
US900123BG46,30.05.2040,5592,USD,93.324500,7.63,95.522500,7.39
US900123BJ84,14.01.2041,5821,USD,84.151667,7.79,86.161333,7.55
US900123CB40,16.04.2043,6643,USD,72.864583,7.86,74.783750,7.62
US900123CG37,17.02.2045,7316,USD,89.665069,7.98,91.606681,7.77
US900123CM05,11.05.2047,8129,USD,78.374639,7.97,80.254528,7.76
XS1843443356,31.03.2025,53,EUR,103.513425,7.40,105.017110,0.00
XS1629918415,14.06.2025,128,EUR,101.460274,5.03,103.065890,0.53
XS1909184753,16.02.2026,375,EUR,106.489924,3.75,108.367754,1.94
XS2361850527,08.07.2027,882,EUR,103.820082,3.81,105.719027,3.01
XS2790222116,21.05.2030,1930,EUR,109.642877,4.89,111.597260,4.49
