Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1121,USD,109.048389,5.13,111.983944,4.16
US900123CF53,22.03.2024,1211,USD,103.059194,5.08,105.258083,4.38
US900123CV04,10.08.2024,1352,USD,105.180361,5.35,108.195917,4.49
US900123CW86,14.11.2024,1448,USD,101.275222,5.30,104.132444,4.52
US900123AW05,05.02.2025,1531,USD,109.806444,5.35,112.688389,4.63
US900123CX69,13.03.2025,1567,USD,96.995611,5.27,99.837833,4.53
US900123CZ18,14.10.2025,1782,USD,104.554458,5.48,107.265292,4.87
US900123CJ75,14.04.2026,1964,USD,95.424639,5.35,98.361861,4.72
US900123CK49,09.10.2026,2142,USD,97.423000,5.53,100.372167,4.94
US900123CL22,25.03.2027,2309,USD,102.592333,5.70,105.429000,5.19
US900123CP36,17.02.2028,2638,USD,97.925611,5.72,100.797556,5.24
US900123CQ19,24.10.2028,2888,USD,102.253458,5.85,105.276514,5.39
US900123CT57,26.04.2029,3072,USD,110.645597,6.09,113.765319,5.66
US900123AL40,15.01.2030,3336,USD,144.293167,6.10,148.085111,5.68
US900123CY43,13.03.2030,3393,USD,96.458167,5.90,99.766500,5.44
US900123DA57,15.01.2031,3701,USD,99.350000,6.04,101.483056,5.76
US900123AT75,14.02.2034,4827,USD,115.878889,6.45,119.252778,6.12
US900123AY60,17.03.2036,5589,USD,104.363806,6.56,107.735194,6.23
US900123BB58,05.03.2038,6307,USD,108.219389,6.61,111.684944,6.29
US900123BG46,30.05.2040,7124,USD,104.305750,6.66,104.270750,6.37
US900123BJ84,14.01.2041,7353,USD,95.114667,6.64,98.531333,6.33
US900123CB40,16.04.2043,8175,USD,82.617208,6.39,85.936375,6.08
US900123CG37,17.02.2045,8848,USD,100.153278,6.77,103.476889,6.49
US900123CM05,11.05.2047,9661,USD,89.136556,6.65,92.425444,6.37
XS1843443356,31.03.2025,1585,EUR,104.770767,4.18,108.121452,3.36
XS1629918415,14.06.2025,1660,EUR,97.941082,4.12,101.341699,3.29
XS1909184753,16.02.2026,1907,EUR,107.741180,4.39,111.173011,3.68
