Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,79,USD,100.922222,8.70,102.368333,2.02
US900123AW05,05.02.2025,162,USD,100.640694,6.90,102.091667,3.61
US900123CX69,13.03.2025,198,USD,100.636111,6.72,102.319722,3.57
US900123CZ18,14.10.2025,413,USD,102.925208,5.84,104.520625,4.41
US900123DB31,26.01.2026,517,USD,99.009028,5.79,100.600417,4.62
US900123CJ75,14.04.2026,595,USD,99.040139,5.90,101.013750,4.62
US900123CK49,09.10.2026,773,USD,99.793750,5.93,101.775833,4.93
US900123CL22,25.03.2027,940,USD,102.628333,5.96,104.626667,5.13
USM88269US88,24.09.2027,1123,USD,110.725000,6.04,112.747778,5.36
US900123DF45,15.01.2028,1236,USD,112.502083,6.11,114.516944,5.50
US900123CP36,17.02.2028,1269,USD,97.250361,6.06,99.268833,5.41
US900123CQ19,24.10.2028,1519,USD,101.867708,6.18,103.916736,5.63
US900123DH01,14.03.2029,1660,USD,115.374792,6.51,117.401875,6.03
US900123CT57,26.04.2029,1703,USD,106.902847,6.53,108.955208,6.04
US900123AL40,15.01.2030,1967,USD,128.345417,5.95,131.066389,5.45
US900123CY43,13.03.2030,2024,USD,96.541667,6.52,98.605833,6.07
US900123DJ66,13.07.2030,2146,USD,112.660278,6.71,114.725972,6.32
US900123DA57,15.01.2031,2332,USD,96.199167,6.83,98.257222,6.43
US900123DC14,26.06.2031,2494,USD,95.700486,6.86,97.773125,6.47
US900123DL13,17.07.2032,2881,USD,101.836667,6.95,103.821250,6.63
US900123DG28,19.01.2033,3067,USD,115.924583,6.99,118.021667,6.69
US900123DD96,20.09.2033,3311,USD,99.719722,6.97,101.820833,6.66
US900123AT75,14.02.2034,3458,USD,108.493889,6.81,110.678333,6.52
US900123DK30,15.05.2034,3548,USD,106.090417,7.06,108.157778,6.78
US900123AY60,17.03.2036,4220,USD,100.615556,7.19,102.703750,6.92
US900123BB58,05.03.2038,4938,USD,104.428889,7.14,106.649167,6.89
US900123BG46,30.05.2040,5755,USD,95.391250,7.43,97.623750,7.18
US900123BJ84,14.01.2041,5984,USD,86.556667,7.52,88.680000,7.27
US900123CB40,16.04.2043,6806,USD,74.758958,7.61,76.806042,7.36
US900123CG37,17.02.2045,7479,USD,88.934028,7.73,91.005833,7.51
US900123CM05,11.05.2047,8292,USD,80.678056,7.73,82.730000,7.50
XS1843443356,31.03.2025,216,EUR,101.478014,5.24,103.171356,2.40
XS1629918415,14.06.2025,291,EUR,99.501904,4.72,101.539712,2.13
XS1909184753,16.02.2026,538,EUR,103.442077,4.68,105.525492,3.23
XS2361850527,08.07.2027,1045,EUR,100.334315,4.47,102.488288,3.67
XS2790222116,21.05.2030,2093,EUR,103.949247,5.57,106.026438,5.15
