Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,57,USD,101.797222,11.54,103.575639,0.32
US900123CF53,22.03.2024,147,USD,99.237028,9.10,101.141944,4.34
US900123CV04,10.08.2024,288,USD,100.064194,8.06,102.025111,5.52
US900123CW86,14.11.2024,384,USD,100.005556,8.16,102.053222,6.13
US900123AW05,05.02.2025,467,USD,100.908861,8.01,102.979319,6.33
US900123CX69,13.03.2025,503,USD,95.132444,8.47,97.180861,6.87
US900123CZ18,14.10.2025,718,USD,96.455208,8.50,98.436333,7.40
US900123DB31,26.01.2026,822,USD,93.529694,8.57,95.569278,7.54
US900123CJ75,14.04.2026,900,USD,90.607472,8.63,92.652889,7.67
US900123CK49,09.10.2026,1078,USD,90.773750,8.57,92.822375,7.76
US900123CL22,25.03.2027,1245,USD,92.921333,8.62,94.996333,7.90
USM88269US88,24.09.2027,1428,USD,100.444333,8.70,102.599000,8.07
US900123DF45,15.01.2028,1541,USD,106.058917,8.92,108.109208,8.37
US900123CP36,17.02.2028,1574,USD,88.231528,8.74,90.284236,8.14
US900123CQ19,24.10.2028,1824,USD,89.225042,8.85,91.291083,8.32
US900123DH01,14.03.2029,1965,USD,101.678792,9.24,103.753917,8.76
US900123CT57,26.04.2029,2008,USD,93.807181,9.09,95.948722,8.59
US900123AL40,15.01.2030,2272,USD,116.550583,9.05,119.204542,8.55
US900123CY43,13.03.2030,2329,USD,81.869667,9.20,83.993417,8.72
US900123DJ66,13.07.2030,2451,USD,101.285111,9.40,103.358153,8.99
US900123DA57,15.01.2031,2637,USD,84.338833,9.30,86.463417,8.86
US900123DC14,26.06.2031,2799,USD,83.543653,9.29,85.662611,8.86
US900123DG28,19.01.2033,3372,USD,101.348083,9.57,103.446208,9.24
US900123DD96,20.09.2033,3616,USD,83.131056,9.24,85.347222,8.86
US900123AT75,14.02.2034,3763,USD,93.436222,9.25,95.794889,8.88
US900123AY60,17.03.2036,4525,USD,81.691889,9.53,84.151181,9.15
US900123BB58,05.03.2038,5243,USD,84.055222,9.43,86.490639,9.09
US900123BG46,30.05.2040,6060,USD,78.780250,9.68,81.193500,9.34
US900123BJ84,14.01.2041,6289,USD,71.525667,9.62,73.905667,9.27
US900123CB40,16.04.2043,7111,USD,59.738958,9.45,61.930583,9.11
US900123CG37,17.02.2045,7784,USD,73.568194,9.73,75.808403,9.42
US900123CM05,11.05.2047,8597,USD,66.359389,9.69,68.582306,9.36
XS1843443356,31.03.2025,521,EUR,100.941689,5.89,102.980235,4.40
XS1629918415,14.06.2025,596,EUR,97.299770,5.81,99.433290,4.42
XS1909184753,16.02.2026,843,EUR,101.190384,6.34,103.232370,5.39
XS2361850527,08.07.2027,1350,EUR,94.149844,6.62,96.337658,5.93
