Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,16,USD,0.000000,0.00,0.000000,0.00
US900123AW05,05.02.2025,99,USD,0.000000,0.00,0.000000,0.00
US900123CX69,13.03.2025,135,USD,0.000000,0.00,0.000000,0.00
US900123CZ18,14.10.2025,350,USD,0.000000,0.00,0.000000,0.00
US900123DB31,26.01.2026,454,USD,0.000000,0.00,0.000000,0.00
US900123CJ75,14.04.2026,532,USD,0.000000,0.00,0.000000,0.00
US900123CK49,09.10.2026,710,USD,0.000000,0.00,0.000000,0.00
US900123CL22,25.03.2027,877,USD,0.000000,0.00,0.000000,0.00
USM88269US88,24.09.2027,1060,USD,0.000000,0.00,0.000000,0.00
US900123DF45,15.01.2028,1173,USD,0.000000,0.00,0.000000,0.00
US900123CP36,17.02.2028,1206,USD,0.000000,0.00,0.000000,0.00
US900123CQ19,24.10.2028,1456,USD,0.000000,0.00,0.000000,0.00
US900123DH01,14.03.2029,1597,USD,0.000000,0.00,0.000000,0.00
US900123CT57,26.04.2029,1640,USD,0.000000,0.00,0.000000,0.00
US900123AL40,15.01.2030,1904,USD,0.000000,0.00,0.000000,0.00
US900123CY43,13.03.2030,1961,USD,0.000000,0.00,0.000000,0.00
US900123DJ66,13.07.2030,2083,USD,0.000000,0.00,0.000000,0.00
US900123DA57,15.01.2031,2269,USD,0.000000,0.00,0.000000,0.00
US900123DC14,26.06.2031,2431,USD,0.000000,0.00,0.000000,0.00
US900123DL13,17.07.2032,2818,USD,0.000000,0.00,0.000000,0.00
US900123DG28,19.01.2033,3004,USD,0.000000,0.00,0.000000,0.00
US900123DD96,20.09.2033,3248,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,3395,USD,0.000000,0.00,0.000000,0.00
US900123DK30,15.05.2034,3485,USD,0.000000,0.00,0.000000,0.00
US900123DN78,03.01.2035,3718,USD,0.000000,0.00,0.000000,0.00
US900123AY60,17.03.2036,4157,USD,0.000000,0.00,0.000000,0.00
US900123BB58,05.03.2038,4875,USD,0.000000,0.00,0.000000,0.00
US900123BG46,30.05.2040,5692,USD,0.000000,0.00,0.000000,0.00
US900123BJ84,14.01.2041,5921,USD,0.000000,0.00,0.000000,0.00
US900123CB40,16.04.2043,6743,USD,0.000000,0.00,0.000000,0.00
US900123CG37,17.02.2045,7416,USD,0.000000,0.00,0.000000,0.00
US900123CM05,11.05.2047,8229,USD,0.000000,0.00,0.000000,0.00
XS1843443356,31.03.2025,153,EUR,0.000000,0.00,0.000000,0.00
XS1629918415,14.06.2025,228,EUR,0.000000,0.00,0.000000,0.00
XS1909184753,16.02.2026,475,EUR,0.000000,0.00,0.000000,0.00
XS2361850527,08.07.2027,982,EUR,0.000000,0.00,0.000000,0.00
XS2790222116,21.05.2030,2030,EUR,0.000000,0.00,0.000000,0.00
